seq,latency_ns,latency_ms
489,644700,0.6447
490,604200,0.6042
491,699100,0.6991
492,200500,0.2005
493,686100,0.6861
494,578900,0.5789
495,373700,0.3737
496,719300,0.7193
497,654200,0.6542
498,691000,0.691
499,556100,0.5561
500,713200,0.7132
501,568400,0.5684
502,405700,0.4057
503,820900,0.8209
504,403000,0.403
505,158200,0.1582
506,253900,0.2539
507,760100,0.7601
508,958600,0.9586
509,747100,0.7471
510,613900,0.6139
511,526700,0.5267
512,425100,0.4251
513,703500,0.7035
514,701000,0.701
515,950700,0.9507
516,589500,0.5895
517,731600,0.7316
518,743600,0.7436
519,322800,0.3228
520,396800,0.3968
521,871400,0.8714
522,649700,0.6497
523,689400,0.6894
524,511800,0.5118
525,588900,0.5889
526,832300,0.8323
527,286600,0.2866
528,1073400,1.0734
529,901400,0.9014
530,727400,0.7274
531,729700,0.7297
532,744300,0.7443
533,791800,0.7918
534,718800,0.7188
535,689600,0.6896
536,723400,0.7234
537,722600,0.7226
538,591400,0.5914
539,711300,0.7113
540,698900,0.6989
541,652700,0.6527
542,535900,0.5359
543,851800,0.8518
544,714300,0.7143
545,944900,0.9449
546,972100,0.9721
547,862100,0.8621
548,590000,0.59
549,493400,0.4934
550,695700,0.6957
551,964200,0.9642
552,582500,0.5825
553,300100,0.3001
554,579900,0.5799
555,787600,0.7876
556,999800,0.9998
557,433900,0.4339
558,770300,0.7703
559,366100,0.3661
560,765800,0.7658
561,618000,0.618
562,867100,0.8671
563,881000,0.881
564,590300,0.5903
565,668400,0.6684
566,790600,0.7906
567,698900,0.6989
568,776000,0.776
569,719800,0.7198
570,289200,0.2892
571,531400,0.5314
572,742900,0.7429
573,574300,0.5743
574,546200,0.5462
575,571500,0.5715
576,530700,0.5307
577,383600,0.3836
578,917800,0.9178
579,238400,0.2384
580,585500,0.5855
581,429100,0.4291
582,453500,0.4535
583,885700,0.8857
584,697600,0.6976
585,492600,0.4926
586,223700,0.2237
587,873600,0.8736
588,609300,0.6093
589,801600,0.8016
590,916800,0.9168
591,699000,0.699
592,590300,0.5903
593,664800,0.6648
594,691200,0.6912
595,632600,0.6326
596,509800,0.5098
597,698100,0.6981
598,964700,0.9647
599,372900,0.3729
600,582700,0.5827
601,702600,0.7026
602,646000,0.646
603,734300,0.7343
604,558100,0.5581
605,702200,0.7022
606,895600,0.8956
607,784400,0.7844
608,388200,0.3882
609,175600,0.1756
610,217100,0.2171
611,596200,0.5962
612,664400,0.6644
613,652800,0.6528
614,694800,0.6948
615,440500,0.4405
616,525600,0.5256
617,1138800,1.1388
618,436200,0.4362
619,580000,0.58
620,644700,0.6447
621,660600,0.6606
622,874100,0.8741
623,435500,0.4355
624,597400,0.5974
625,416300,0.4163
626,671400,0.6714
627,635200,0.6352
628,599800,0.5998
629,769700,0.7697
630,641600,0.6416
631,681000,0.681
632,172900,0.1729
633,147800,0.1478
634,209200,0.2092
635,525700,0.5257
636,362600,0.3626
637,967800,0.9678
638,1146800,1.1468
639,542000,0.542
640,824000,0.824
641,997600,0.9976
642,753100,0.7531
643,625400,0.6254
644,1040700,1.0407
645,538800,0.5388
646,741300,0.7413
647,637700,0.6377
648,432600,0.4326
649,394900,0.3949
650,779900,0.7799
651,863200,0.8632
652,650200,0.6502
653,371600,0.3716
654,509600,0.5096
655,803400,0.8034
656,700900,0.7009
657,280800,0.2808
658,577700,0.5777
659,545500,0.5455
660,810100,0.8101
661,483600,0.4836
662,597400,0.5974
663,801100,0.8011
664,883200,0.8832
665,724700,0.7247
666,939300,0.9393
667,938000,0.938
668,642600,0.6426
669,1201500,1.2015
670,753600,0.7536
671,606500,0.6065
672,556300,0.5563
673,756300,0.7563
674,779000,0.779
675,414500,0.4145
676,856600,0.8566
677,924500,0.9245
678,925600,0.9256
679,444100,0.4441
680,873700,0.8737
681,758100,0.7581
682,683300,0.6833
683,677700,0.6777
684,540500,0.5405
685,647800,0.6478
686,588300,0.5883
687,1057700,1.0577
688,716700,0.7167
689,716400,0.7164
690,774400,0.7744
691,824400,0.8244
692,979900,0.9799
693,783500,0.7835
694,1372800,1.3728
695,925700,0.9257
696,390400,0.3904
697,493400,0.4934
698,984300,0.9843
699,957500,0.9575
700,253900,0.2539
701,626200,0.6262
702,572700,0.5727
703,816300,0.8163
704,697000,0.697
705,757100,0.7571
706,902600,0.9026
707,923600,0.9236
708,905600,0.9056
709,699600,0.6996
710,1020700,1.0207
711,591000,0.591
712,842300,0.8423
713,159900,0.1599
714,397100,0.3971
715,369300,0.3693
716,952400,0.9524
717,864400,0.8644
718,296300,0.2963
719,248100,0.2481
720,908100,0.9081
721,951200,0.9512
722,705100,0.7051
723,834600,0.8346
724,934600,0.9346
725,1054100,1.0541
726,796000,0.796
727,442000,0.442
728,947400,0.9474
729,570000,0.57
730,985500,0.9855
731,735600,0.7356
732,839500,0.8395
733,983000,0.983
734,1013300,1.0133
735,256800,0.2568
736,978600,0.9786
737,823400,0.8234
738,558500,0.5585
739,1200700,1.2007
740,669900,0.6699
741,740900,0.7409
742,625500,0.6255
743,639800,0.6398
744,490700,0.4907
745,715400,0.7154
746,743700,0.7437
747,828400,0.8284
748,723200,0.7232
749,812400,0.8124
750,1019500,1.0195
751,675800,0.6758
752,408700,0.4087
753,278500,0.2785
754,435700,0.4357
755,468800,0.4688
756,962900,0.9629
757,835000,0.835
758,554600,0.5546
759,907700,0.9077
760,401900,0.4019
761,713800,0.7138
762,869500,0.8695
763,817100,0.8171
764,830900,0.8309
765,666400,0.6664
766,856100,0.8561
767,1110100,1.1101
768,683800,0.6838
769,557600,0.5576
770,557900,0.5579
771,766100,0.7661
772,522100,0.5221
773,881400,0.8814
774,559700,0.5597
775,889800,0.8898
776,861000,0.861
777,948100,0.9481
778,354100,0.3541
779,573600,0.5736
780,651700,0.6517
781,548100,0.5481
782,1104000,1.104
783,463300,0.4633
784,917800,0.9178
785,867100,0.8671
786,913000,0.913
787,431700,0.4317
788,512900,0.5129
789,561000,0.561
790,937200,0.9372
791,1000800,1.0008
792,800100,0.8001
793,887400,0.8874
794,765500,0.7655
795,790000,0.79
796,509200,0.5092
797,438100,0.4381
798,163900,0.1639
799,325800,0.3258
800,657200,0.6572
801,363400,0.3634
802,945400,0.9454
803,808900,0.8089
804,583400,0.5834
805,422700,0.4227
806,676200,0.6762
807,343100,0.3431
808,475900,0.4759
809,503700,0.5037
810,805100,0.8051
811,712200,0.7122
812,596200,0.5962
813,202800,0.2028
814,330700,0.3307
815,666100,0.6661
816,927400,0.9274
817,227900,0.2279
818,430800,0.4308
819,671000,0.671
820,571200,0.5712
821,802900,0.8029
822,762300,0.7623
823,614700,0.6147
824,687500,0.6875
825,841900,0.8419
826,605600,0.6056
827,358100,0.3581
828,606500,0.6065
829,705100,0.7051
830,944300,0.9443
831,674000,0.674
832,680800,0.6808
833,763700,0.7637
834,783200,0.7832
835,629900,0.6299
836,960800,0.9608
837,824000,0.824
838,901600,0.9016
839,745800,0.7458
840,320900,0.3209
841,895800,0.8958
842,663200,0.6632
843,668500,0.6685
844,853100,0.8531
845,744500,0.7445
846,649000,0.649
847,954500,0.9545
848,1025800,1.0258
849,1090900,1.0909
850,669200,0.6692
851,716300,0.7163
852,547400,0.5474
853,979700,0.9797
854,622500,0.6225
855,948900,0.9489
856,771700,0.7717
857,345200,0.3452
858,761700,0.7617
859,902500,0.9025
860,918000,0.918
861,910000,0.91
862,859400,0.8594
863,830000,0.83
864,647700,0.6477
865,1145600,1.1456
866,569700,0.5697
867,649800,0.6498
868,615000,0.615
869,863200,0.8632
870,900000,0.9
871,867000,0.867
872,936400,0.9364
873,797800,0.7978
874,521500,0.5215
875,1144800,1.1448
876,868900,0.8689
877,715900,0.7159
878,398400,0.3984
879,752500,0.7525
880,893000,0.893
881,973800,0.9738
882,613100,0.6131
883,607500,0.6075
884,935500,0.9355
885,1018900,1.0189
886,782200,0.7822
887,1013000,1.013
888,1127300,1.1273
889,916000,0.916
890,902400,0.9024
891,404800,0.4048
892,1110500,1.1105
893,598000,0.598
894,1097700,1.0977
895,750800,0.7508
896,943200,0.9432
897,608900,0.6089
898,918000,0.918
899,416600,0.4166
900,813100,0.8131
901,786100,0.7861
902,261200,0.2612
903,663000,0.663
904,1011700,1.0117
905,328300,0.3283
906,696500,0.6965
907,842000,0.842
908,804200,0.8042
909,456000,0.456
910,1052000,1.052
911,572000,0.572
912,614400,0.6144
913,783000,0.783
914,1188300,1.1883
915,843800,0.8438
916,743000,0.743
917,190400,0.1904
918,570600,0.5706
919,692700,0.6927
920,451800,0.4518
921,210500,0.2105
922,960100,0.9601
923,686100,0.6861
924,364700,0.3647
925,681200,0.6812
926,957900,0.9579
927,877500,0.8775
928,852100,0.8521
929,378500,0.3785
930,418800,0.4188
931,661600,0.6616
932,627200,0.6272
933,482400,0.4824
934,844200,0.8442
935,880800,0.8808
936,522700,0.5227
937,917400,0.9174
938,863000,0.863
939,1123000,1.123
940,451400,0.4514
941,753500,0.7535
942,780100,0.7801
943,905900,0.9059
944,769100,0.7691
945,494900,0.4949
946,896900,0.8969
947,918100,0.9181
948,802000,0.802
949,652600,0.6526
950,803600,0.8036
951,474700,0.4747
952,778900,0.7789
953,902500,0.9025
954,885200,0.8852
955,1170700,1.1707
956,639200,0.6392
957,708000,0.708
958,562300,0.5623
959,890800,0.8908
960,649600,0.6496
961,629000,0.629
962,863600,0.8636
963,413600,0.4136
964,881200,0.8812
965,802500,0.8025
966,1109300,1.1093
967,981100,0.9811
968,888300,0.8883
969,773800,0.7738
970,825100,0.8251
971,926000,0.926
972,831100,0.8311
973,1253500,1.2535
974,685100,0.6851
975,865500,0.8655
976,927300,0.9273
977,1070400,1.0704
978,921300,0.9213
979,984300,0.9843
980,1033900,1.0339
981,833900,0.8339
982,719200,0.7192
983,650800,0.6508
984,1282700,1.2827
985,753800,0.7538
986,904500,0.9045
987,849300,0.8493
988,680600,0.6806
989,898800,0.8988
990,1094700,1.0947
991,812200,0.8122
992,783800,0.7838
993,811500,0.8115
994,737800,0.7378
995,1028000,1.028
996,591200,0.5912
997,576000,0.576
998,667600,0.6676
999,566700,0.5667
1000,921000,0.921
