seq,latency_ns,latency_ms
323,920600,0.9206
324,868800,0.8688
325,450700,0.4507
326,836800,0.8368
327,766900,0.7669
328,669200,0.6692
329,623700,0.6237
330,814600,0.8146
331,566100,0.5661
332,792400,0.7924
333,797000,0.797
334,940500,0.9405
335,855300,0.8553
336,559400,0.5594
337,554400,0.5544
338,582600,0.5826
339,476200,0.4762
340,587200,0.5872
341,529800,0.5298
342,824700,0.8247
343,784500,0.7845
344,706200,0.7062
345,541300,0.5413
346,907500,0.9075
347,223300,0.2233
348,951300,0.9513
349,576500,0.5765
350,900600,0.9006
351,614000,0.614
352,531200,0.5312
353,271700,0.2717
354,426100,0.4261
355,849100,0.8491
356,621700,0.6217
357,716900,0.7169
358,857800,0.8578
359,1057800,1.0578
360,562100,0.5621
361,584400,0.5844
362,701700,0.7017
363,665800,0.6658
364,372900,0.3729
365,506600,0.5066
366,763000,0.763
367,653100,0.6531
368,322500,0.3225
369,244100,0.2441
370,271600,0.2716
371,319400,0.3194
372,190900,0.1909
373,87200,0.0872
374,900500,0.9005
375,291800,0.2918
376,721600,0.7216
377,775400,0.7754
378,403200,0.4032
379,948700,0.9487
380,811600,0.8116
381,629300,0.6293
382,320100,0.3201
383,837300,0.8373
384,605700,0.6057
385,262000,0.262
386,303700,0.3037
387,512900,0.5129
388,651200,0.6512
389,317900,0.3179
390,611800,0.6118
391,522800,0.5228
392,1174800,1.1748
393,940300,0.9403
394,215500,0.2155
395,652700,0.6527
396,1029400,1.0294
397,545200,0.5452
398,565000,0.565
399,854800,0.8548
400,299800,0.2998
401,478800,0.4788
402,735300,0.7353
403,695100,0.6951
404,571500,0.5715
405,705200,0.7052
406,849900,0.8499
407,362700,0.3627
408,582800,0.5828
409,811200,0.8112
410,856600,0.8566
411,472400,0.4724
412,621200,0.6212
413,661600,0.6616
414,530200,0.5302
415,244100,0.2441
416,487800,0.4878
417,452100,0.4521
418,825600,0.8256
419,694300,0.6943
420,659100,0.6591
421,474300,0.4743
422,688400,0.6884
423,727600,0.7276
424,713600,0.7136
425,697600,0.6976
426,679400,0.6794
427,784100,0.7841
428,567500,0.5675
429,618100,0.6181
430,554100,0.5541
431,642700,0.6427
432,1064300,1.0643
433,422400,0.4224
434,495300,0.4953
435,274300,0.2743
436,660200,0.6602
437,472900,0.4729
438,900300,0.9003
439,567300,0.5673
440,758400,0.7584
441,649700,0.6497
442,982600,0.9826
443,1001600,1.0016
444,355600,0.3556
445,729500,0.7295
446,586000,0.586
447,631900,0.6319
448,682100,0.6821
449,601200,0.6012
450,746200,0.7462
451,703400,0.7034
452,708300,0.7083
453,714200,0.7142
454,619900,0.6199
455,180200,0.1802
456,751100,0.7511
457,820700,0.8207
458,557600,0.5576
459,545500,0.5455
460,715600,0.7156
461,322500,0.3225
462,311000,0.311
463,547300,0.5473
464,756300,0.7563
465,426800,0.4268
466,233400,0.2334
467,868000,0.868
468,659700,0.6597
469,649300,0.6493
470,590500,0.5905
471,604400,0.6044
472,816200,0.8162
473,888800,0.8888
474,643800,0.6438
475,737600,0.7376
476,282000,0.282
477,784400,0.7844
478,722000,0.722
