elapsed_s,cpu_percent,memory_mb
0.001,0.0,2.14
0.101,0.0,2.14
0.202,0.0,2.14
0.303,0.0,2.14
0.404,0.0,2.14
0.504,0.0,2.14
0.605,0.0,2.14
0.705,0.0,2.14
0.806,0.0,2.14
0.906,0.0,2.14
1.007,0.0,2.14
1.107,0.0,2.14
1.208,0.0,2.14
1.308,0.0,2.14
1.410,0.0,2.14
1.510,0.0,2.14
1.611,0.0,2.14
1.711,0.0,2.14
1.812,0.0,2.14
1.912,0.0,2.14
2.013,0.0,2.14
2.113,0.0,2.14
2.214,0.0,2.14
2.314,0.0,2.14
2.415,0.0,2.14
2.516,0.0,2.14
2.616,0.0,2.14
2.718,0.0,2.14
2.818,0.0,2.14
2.919,0.0,2.14
3.020,0.0,2.14
3.121,0.0,2.14
3.222,0.0,2.14
3.322,0.0,2.14
3.423,0.0,2.14
3.524,0.0,2.14
3.624,0.0,2.14
3.725,0.0,2.14
3.826,0.0,2.14
3.927,0.0,2.14
4.028,0.0,2.14
4.129,0.0,2.14
4.229,0.0,2.14
4.330,0.0,2.14
4.431,0.0,2.14
4.531,0.0,2.14
4.632,0.0,2.14
4.733,0.0,2.14
4.834,0.0,2.14
4.934,0.0,2.14
5.035,0.0,2.14
5.136,0.0,2.14
5.237,0.0,2.14
5.338,0.0,2.14
5.439,0.0,2.14
5.539,0.0,2.14
5.640,0.0,2.14
5.741,0.0,2.14
5.841,0.0,2.14
5.942,0.0,2.14
6.043,0.0,2.14
6.143,0.0,2.14
6.244,0.0,2.14
6.344,0.0,2.14
6.445,0.0,2.14
6.546,0.0,2.14
6.646,0.0,2.14
6.747,0.0,2.14
6.848,0.0,2.14
6.949,0.0,2.14
7.049,0.0,2.14
7.150,0.0,2.14
7.251,0.0,2.14
7.352,0.0,2.14
7.452,0.0,2.14
7.552,0.0,2.14
7.653,0.0,2.14
7.754,0.0,2.14
7.854,0.0,2.14
7.955,0.0,2.14
8.056,0.0,2.14
8.156,0.0,2.14
8.257,0.0,2.14
8.357,0.0,2.14
8.458,0.0,2.14
8.559,0.0,2.14
8.660,0.0,2.14
8.761,0.0,2.14
8.861,0.0,2.14
8.962,0.0,2.14
9.062,9.9,2.14
9.163,0.0,2.14
9.264,0.0,2.14
9.364,0.0,2.14
9.465,0.0,2.14
9.566,0.0,2.14
9.667,0.0,2.14
9.768,0.0,2.14
9.869,0.0,2.14
9.969,0.0,2.14
10.070,0.0,2.14
10.171,0.0,2.14
10.272,0.0,2.14
10.372,0.0,2.14
10.473,0.0,2.14
10.573,0.0,2.14
10.674,0.0,2.14
10.775,0.0,2.14
10.876,0.0,2.14
10.976,0.0,2.14
11.077,0.0,2.14
11.178,0.0,2.14
11.279,0.0,2.14
11.380,0.0,2.14
11.482,0.0,2.14
11.583,0.0,2.14
11.684,0.0,2.14
11.784,0.0,2.14
11.886,0.0,2.14
11.987,0.0,2.14
12.088,0.0,2.14
12.189,0.0,2.14
12.291,0.0,2.14
12.391,0.0,2.14
12.492,0.0,2.14
12.592,0.0,2.14
12.693,0.0,2.14
12.795,0.0,2.14
12.896,0.0,2.14
12.997,0.0,2.14
13.097,0.0,2.14
13.198,0.0,2.14
13.299,0.0,2.14
13.400,0.0,2.14
13.500,0.0,2.14
13.601,0.0,2.14
13.702,0.0,2.14
13.803,0.0,2.14
13.904,0.0,2.14
14.005,0.0,2.14
14.105,0.0,2.14
14.206,0.0,2.14
14.307,0.0,2.14
14.408,0.0,2.14
14.509,0.0,2.14
14.610,0.0,2.14
14.711,0.0,2.14
14.812,0.0,2.14
14.913,0.0,2.14
15.015,0.0,2.14
15.115,0.0,2.14
15.216,0.0,2.14
15.317,0.0,2.14
15.418,0.0,2.14
15.519,0.0,2.14
15.619,0.0,2.14
15.721,0.0,2.14
15.821,0.0,2.14
15.922,0.0,2.14
16.023,0.0,2.14
16.124,0.0,2.14
16.224,0.0,2.14
16.325,0.0,2.14
16.426,0.0,2.14
16.526,0.0,2.14
16.627,0.0,2.14
16.727,0.0,2.14
16.828,0.0,2.14
16.928,0.0,2.14
17.029,0.0,2.14
17.129,0.0,2.14
17.231,0.0,2.14
17.332,0.0,2.14
17.433,9.9,2.14
17.533,0.0,2.14
17.634,0.0,2.14
17.735,0.0,2.14
17.835,0.0,2.14
17.936,0.0,2.14
18.037,0.0,2.14
18.138,0.0,2.14
18.239,0.0,2.14
18.339,0.0,2.14
18.440,0.0,2.14
18.540,0.0,2.14
18.641,0.0,2.14
18.741,0.0,2.14
18.842,0.0,2.14
18.943,0.0,2.14
19.043,0.0,2.14
19.144,0.0,2.14
19.244,0.0,2.14
19.345,0.0,2.14
19.446,0.0,2.14
19.546,0.0,2.14
19.648,0.0,2.14
19.748,0.0,2.14
19.849,0.0,2.14
19.951,0.0,2.14
20.051,0.0,2.14
20.152,0.0,2.14
20.253,0.0,2.14
20.354,0.0,2.14
20.454,0.0,2.14
20.555,0.0,2.14
20.655,0.0,2.14
20.756,0.0,2.14
20.856,0.0,2.14
20.957,0.0,2.14
21.058,0.0,2.14
21.158,0.0,2.14
21.258,0.0,2.14
21.359,0.0,2.14
21.460,0.0,2.14
21.561,0.0,2.14
21.662,0.0,2.14
21.763,0.0,2.14
21.864,0.0,2.14
21.964,0.0,2.14
22.065,0.0,2.14
22.166,0.0,2.14
22.267,0.0,2.14
22.369,0.0,2.14
22.469,0.0,2.14
22.570,0.0,2.14
22.671,0.0,2.14
22.773,0.0,2.14
22.873,0.0,2.14
22.973,0.0,2.14
23.074,0.0,2.14
23.175,0.0,2.14
23.276,0.0,2.14
23.377,0.0,2.14
23.478,0.0,2.14
23.579,0.0,2.14
23.680,0.0,2.14
23.781,0.0,2.14
23.882,0.0,2.14
23.983,0.0,2.14
24.085,0.0,2.14
24.185,0.0,2.14
24.286,0.0,2.14
24.387,0.0,2.14
24.487,0.0,2.14
24.588,0.0,2.14
24.688,0.0,2.14
24.789,0.0,2.14
24.889,9.9,2.14
24.990,0.0,2.14
25.091,0.0,2.14
25.192,0.0,2.14
25.293,0.0,2.14
25.394,0.0,2.14
25.495,0.0,2.14
25.596,0.0,2.14
25.696,0.0,2.14
25.797,0.0,2.14
25.898,0.0,2.14
25.999,0.0,2.14
26.099,0.0,2.14
26.201,0.0,2.14
26.302,0.0,2.14
26.403,0.0,2.14
26.504,0.0,2.14
26.605,0.0,2.14
26.706,0.0,2.14
26.807,0.0,2.14
26.908,0.0,2.14
27.010,0.0,2.14
27.111,0.0,2.14
27.211,0.0,2.14
27.313,0.0,2.14
27.414,0.0,2.14
27.515,0.0,2.14
27.616,0.0,2.14
27.716,0.0,2.14
27.817,0.0,2.14
27.918,0.0,2.14
28.020,0.0,2.14
28.121,0.0,2.14
28.221,0.0,2.14
28.322,0.0,2.14
28.423,0.0,2.14
28.524,0.0,2.14
28.625,0.0,2.14
28.727,0.0,2.14
28.827,0.0,2.14
28.928,0.0,2.14
29.029,9.9,2.14
29.130,0.0,2.14
29.231,0.0,2.14
29.332,0.0,2.14
29.434,0.0,2.14
29.535,0.0,2.14
29.635,0.0,2.14
29.736,0.0,2.14
29.836,0.0,2.14
29.937,0.0,2.14
30.038,0.0,2.14
30.139,0.0,2.14
30.240,0.0,2.14
30.341,0.0,2.14
30.442,0.0,2.14
30.542,0.0,2.14
30.643,0.0,2.14
30.743,0.0,2.14
30.845,0.0,2.14
30.946,0.0,2.14
31.047,0.0,2.14
31.147,0.0,2.14
31.248,0.0,2.14
31.348,0.0,2.14
31.449,0.0,2.14
31.550,0.0,2.14
31.651,0.0,2.14
31.751,0.0,2.14
31.852,0.0,2.14
31.952,0.0,2.14
32.053,0.0,2.14
32.154,0.0,2.14
32.254,0.0,2.14
32.355,0.0,2.14
32.456,0.0,2.14
32.557,0.0,2.14
32.657,0.0,2.14
32.758,0.0,2.14
32.859,0.0,2.14
32.960,0.0,2.14
33.060,0.0,2.14
33.161,0.0,2.14
33.261,0.0,2.14
33.361,0.0,2.14
33.462,0.0,2.14
33.563,0.0,2.14
33.663,0.0,2.14
33.764,0.0,2.14
33.865,0.0,2.14
33.966,0.0,2.14
34.068,0.0,2.14
34.169,0.0,2.14
34.270,0.0,2.14
34.372,0.0,2.14
34.473,0.0,2.14
34.574,0.0,2.14
34.674,0.0,2.14
34.775,0.0,2.14
34.876,0.0,2.14
34.977,0.0,2.14
35.077,0.0,2.14
35.178,0.0,2.14
35.279,0.0,2.14
35.380,0.0,2.14
35.481,0.0,2.14
35.582,0.0,2.14
35.684,0.0,2.14
35.784,0.0,2.14
35.886,0.0,2.14
35.987,0.0,2.14
36.088,0.0,2.14
36.189,0.0,2.14
36.291,0.0,2.14
36.392,0.0,2.14
36.493,0.0,2.14
36.594,0.0,2.14
36.695,0.0,2.14
36.795,0.0,2.14
36.896,0.0,2.14
36.997,0.0,2.14
37.098,0.0,2.14
37.199,9.9,2.14
37.300,0.0,2.14
37.402,0.0,2.14
37.503,0.0,2.14
37.604,0.0,2.14
37.705,0.0,2.14
37.806,0.0,2.14
37.908,0.0,2.14
38.008,0.0,2.14
38.109,0.0,2.14
38.210,0.0,2.14
38.311,0.0,2.14
38.412,0.0,2.14
38.513,0.0,2.14
38.614,0.0,2.14
38.714,0.0,2.14
38.815,0.0,2.14
38.916,0.0,2.14
39.017,0.0,2.14
39.118,0.0,2.14
39.219,0.0,2.14
39.320,0.0,2.14
39.422,0.0,2.14
39.523,0.0,2.14
39.624,0.0,2.14
39.725,0.0,2.14
39.826,0.0,2.14
39.927,0.0,2.14
40.028,0.0,2.14
40.128,0.0,2.14
40.229,0.0,2.14
40.330,0.0,2.14
40.430,0.0,2.14
40.531,0.0,2.14
40.631,0.0,2.14
40.732,0.0,2.14
40.833,0.0,2.14
40.933,0.0,2.14
41.034,0.0,2.14
41.136,0.0,2.14
41.237,0.0,2.14
41.338,0.0,2.14
41.438,0.0,2.14
41.539,0.0,2.14
41.640,0.0,2.14
41.742,0.0,2.14
41.843,0.0,2.14
41.944,0.0,2.14
42.044,0.0,2.14
42.145,0.0,2.14
42.246,0.0,2.14
42.346,0.0,2.14
42.447,0.0,2.14
42.548,0.0,2.14
42.648,0.0,2.14
42.749,0.0,2.14
42.850,0.0,2.14
42.950,0.0,2.14
43.051,0.0,2.14
43.152,0.0,2.14
43.253,0.0,2.14
43.353,0.0,2.14
43.454,0.0,2.14
43.555,0.0,2.14
43.656,0.0,2.14
43.756,0.0,2.14
43.857,0.0,2.14
43.958,0.0,2.14
44.060,0.0,2.14
44.161,0.0,2.14
44.262,0.0,2.14
44.363,0.0,2.14
44.463,0.0,2.14
44.564,0.0,2.14
44.665,0.0,2.14
44.766,0.0,2.14
44.867,0.0,2.14
44.968,0.0,2.14
45.069,0.0,2.14
45.170,0.0,2.14
45.272,0.0,2.14
45.372,0.0,2.14
45.473,0.0,2.14
45.574,0.0,2.14
45.675,0.0,2.14
45.775,0.0,2.14
45.876,0.0,2.14
45.976,0.0,2.14
46.078,0.0,2.14
46.178,0.0,2.14
46.279,0.0,2.14
46.380,0.0,2.14
46.482,0.0,2.14
46.582,0.0,2.14
46.684,0.0,2.14
46.785,0.0,2.14
46.886,9.9,2.14
46.987,0.0,2.14
47.088,0.0,2.14
47.189,0.0,2.14
47.290,0.0,2.14
47.391,0.0,2.14
47.492,0.0,2.14
47.592,0.0,2.14
47.693,0.0,2.14
47.794,0.0,2.14
47.895,0.0,2.14
47.996,0.0,2.14
48.097,0.0,2.14
48.198,0.0,2.14
48.299,0.0,2.14
48.401,0.0,2.14
48.501,0.0,2.14
48.603,0.0,2.14
48.703,0.0,2.14
48.804,0.0,2.14
48.905,0.0,2.14
49.006,0.0,2.14
49.106,0.0,2.14
49.208,0.0,2.14
49.309,0.0,2.14
49.409,0.0,2.14
49.510,0.0,2.14
49.611,0.0,2.14
49.712,0.0,2.14
49.812,0.0,2.14
49.913,0.0,2.14
50.014,0.0,2.14
50.114,0.0,2.14
50.215,0.0,2.14
50.316,0.0,2.14
50.417,0.0,2.14
50.518,0.0,2.14
50.618,0.0,2.14
50.719,0.0,2.14
50.820,0.0,2.14
50.921,0.0,2.14
51.021,0.0,2.14
51.122,0.0,2.14
51.223,0.0,2.14
51.323,0.0,2.14
51.424,0.0,2.14
51.525,9.9,2.14
51.626,0.0,2.14
51.727,0.0,2.14
51.828,0.0,2.14
51.929,0.0,2.14
52.030,0.0,2.14
52.131,0.0,2.14
52.232,0.0,2.14
52.333,0.0,2.14
52.435,0.0,2.14
52.535,0.0,2.14
52.635,0.0,2.14
52.736,0.0,2.14
52.838,0.0,2.14
52.938,0.0,2.14
53.040,0.0,2.14
53.141,0.0,2.14
53.241,0.0,2.14
53.342,0.0,2.14
53.443,0.0,2.14
53.543,0.0,2.14
53.644,0.0,2.14
53.744,0.0,2.14
53.845,0.0,2.14
53.946,0.0,2.14
54.046,0.0,2.14
54.147,0.0,2.14
54.247,0.0,2.14
54.348,0.0,2.14
54.449,0.0,2.14
54.549,0.0,2.14
54.650,0.0,2.14
54.751,0.0,2.14
54.851,0.0,2.14
54.952,0.0,2.14
55.053,0.0,2.14
55.154,0.0,2.14
55.255,0.0,2.14
55.356,0.0,2.14
55.457,0.0,2.14
55.558,0.0,2.14
55.659,0.0,2.14
55.761,0.0,2.14
55.861,9.9,2.14
55.962,0.0,2.14
56.063,0.0,2.14
56.164,0.0,2.14
56.265,0.0,2.14
56.366,0.0,2.14
56.467,0.0,2.14
56.567,0.0,2.14
56.667,0.0,2.14
56.769,0.0,2.14
56.870,0.0,2.14
56.971,0.0,2.14
57.072,0.0,2.14
57.172,0.0,2.14
57.273,0.0,2.14
57.374,0.0,2.14
57.475,0.0,2.14
57.576,0.0,2.14
57.676,0.0,2.14
57.777,0.0,2.14
57.878,0.0,2.14
57.979,0.0,2.14
58.080,0.0,2.14
58.180,0.0,2.14
58.281,0.0,2.14
58.382,0.0,2.14
58.483,0.0,2.14
58.583,0.0,2.14
58.685,0.0,2.14
58.786,0.0,2.14
58.887,0.0,2.14
58.989,0.0,2.14
59.089,0.0,2.14
59.190,0.0,2.14
59.290,0.0,2.14
59.391,0.0,2.14
59.492,0.0,2.14
59.593,0.0,2.14
59.693,0.0,2.14
59.794,0.0,2.14
59.894,0.0,2.14
59.995,0.0,2.14
60.096,0.0,2.14
60.196,0.0,2.14
60.297,0.0,2.14
60.398,0.0,2.14
60.498,0.0,2.14
60.599,0.0,2.14
60.700,0.0,2.14
60.801,0.0,2.14
60.901,0.0,2.14
61.002,0.0,2.14
61.103,0.0,2.14
61.204,0.0,2.14
61.304,0.0,2.14
61.405,0.0,2.14
61.506,0.0,2.14
61.607,0.0,2.14
61.708,0.0,2.14
61.809,0.0,2.14
61.910,0.0,2.14
62.011,0.0,2.14
62.111,0.0,2.14
62.212,0.0,2.14
62.313,0.0,2.14
62.414,0.0,2.14
62.515,0.0,2.14
62.616,0.0,2.14
62.717,0.0,2.14
62.818,0.0,2.14
62.919,0.0,2.14
63.020,0.0,2.14
63.120,0.0,2.14
63.221,0.0,2.14
63.322,0.0,2.14
63.423,0.0,2.14
63.524,0.0,2.14
63.625,0.0,2.14
63.726,0.0,2.14
63.826,0.0,2.14
63.928,0.0,2.14
64.028,0.0,2.14
64.129,0.0,2.14
64.229,0.0,2.14
64.330,0.0,2.14
64.431,0.0,2.14
64.531,0.0,2.14
64.632,0.0,2.14
64.733,0.0,2.14
64.835,0.0,2.14
64.936,0.0,2.14
65.037,0.0,2.14
65.137,0.0,2.14
65.239,0.0,2.14
65.342,0.0,2.14
65.443,0.0,2.14
65.544,0.0,2.14
65.644,0.0,2.14
65.746,0.0,2.14
65.847,0.0,2.14
65.948,0.0,2.14
66.049,0.0,2.14
66.150,0.0,2.14
66.250,0.0,2.14
66.351,0.0,2.14
66.452,0.0,2.14
66.553,0.0,2.14
66.653,0.0,2.14
66.754,9.9,2.14
66.854,0.0,2.14
66.955,0.0,2.14
67.056,0.0,2.14
67.156,0.0,2.14
67.257,0.0,2.14
67.358,0.0,2.14
67.458,0.0,2.14
67.559,0.0,2.14
67.659,0.0,2.14
67.760,0.0,2.14
67.860,0.0,2.14
67.961,0.0,2.14
68.061,0.0,2.14
68.162,0.0,2.14
68.263,0.0,2.14
68.364,0.0,2.14
68.464,0.0,2.14
68.565,0.0,2.14
68.666,0.0,2.14
68.767,0.0,2.14
68.867,0.0,2.14
68.968,0.0,2.14
69.069,9.9,2.14
69.170,0.0,2.14
69.271,0.0,2.14
69.372,0.0,2.14
69.472,0.0,2.14
69.573,0.0,2.14
69.673,0.0,2.14
69.774,0.0,2.14
69.875,0.0,2.14
69.975,0.0,2.14
70.076,0.0,2.14
70.176,0.0,2.14
70.278,0.0,2.14
70.379,0.0,2.14
70.479,0.0,2.14
70.580,0.0,2.14
70.681,0.0,2.14
70.781,0.0,2.14
