seq,latency_ns,latency_ms
1,4970796,4.9708
2,658342,0.6583
3,264184,0.2642
4,256101,0.2561
5,367349,0.3673
6,232070,0.2321
7,271707,0.2717
8,238026,0.238
9,332509,0.3325
10,322191,0.3222
11,373109,0.3731
12,396746,0.3967
13,434546,0.4345
14,490810,0.4908
15,590187,0.5902
16,619705,0.6197
17,1119791,1.1198
18,466105,0.4661
19,475301,0.4753
20,451528,0.4515
21,469638,0.4696
22,332913,0.3329
23,267092,0.2671
24,298414,0.2984
25,292426,0.2924
26,154975,0.155
27,171834,0.1718
28,138052,0.1381
29,128222,0.1282
30,355250,0.3553
31,220066,0.2201
32,156949,0.1569
33,157123,0.1571
34,144519,0.1445
35,109471,0.1095
36,141443,0.1414
37,187395,0.1874
38,255088,0.2551
39,400446,0.4004
40,199631,0.1996
41,145694,0.1457
42,114036,0.114
43,137241,0.1372
44,108004,0.108
45,106946,0.1069
46,110811,0.1108
47,108516,0.1085
48,106849,0.1068
49,122125,0.1221
50,184423,0.1844
51,300090,0.3001
52,299737,0.2997
53,218806,0.2188
54,120412,0.1204
55,130614,0.1306
56,200081,0.2001
57,197735,0.1977
58,234429,0.2344
59,290438,0.2904
60,276175,0.2762
61,231213,0.2312
62,289614,0.2896
63,322304,0.3223
64,368017,0.368
65,337914,0.3379
66,1134453,1.1345
67,312293,0.3123
68,252145,0.2521
69,449031,0.449
70,526995,0.527
71,610425,0.6104
72,642567,0.6426
73,408948,0.4089
74,561172,0.5612
75,459682,0.4597
76,360061,0.3601
77,363637,0.3636
78,954297,0.9543
79,286084,0.2861
80,305419,0.3054
81,296395,0.2964
82,163874,0.1639
83,234141,0.2341
84,187449,0.1874
85,253781,0.2538
86,328705,0.3287
87,227840,0.2278
88,223936,0.2239
89,197903,0.1979
90,217404,0.2174
91,316552,0.3166
92,237460,0.2375
93,209400,0.2094
94,212533,0.2125
95,227426,0.2274
96,198898,0.1989
97,194285,0.1943
98,252175,0.2522
99,377339,0.3773
100,637787,0.6378
101,332815,0.3328
102,282953,0.283
103,185396,0.1854
104,142766,0.1428
105,241884,0.2419
106,251667,0.2517
107,308206,0.3082
108,280666,0.2807
109,323137,0.3231
110,331268,0.3313
111,378679,0.3787
112,1156913,1.1569
113,896657,0.8967
114,413999,0.414
115,627143,0.6271
116,475739,0.4757
117,531241,0.5312
118,434893,0.4349
119,690889,0.6909
120,646319,0.6463
121,659183,0.6592
122,990023,0.99
123,653165,0.6532
124,722505,0.7225
125,759446,0.7594
126,832224,0.8322
127,746451,0.7465
128,727139,0.7271
129,749359,0.7494
130,854910,0.8549
131,970625,0.9706
132,980829,0.9808
133,854724,0.8547
134,630574,0.6306
135,664074,0.6641
136,636299,0.6363
137,640208,0.6402
138,637747,0.6377
139,657485,0.6575
140,796320,0.7963
141,1031979,1.032
142,862498,0.8625
143,617994,0.618
144,516888,0.5169
145,392359,0.3924
146,234030,0.234
147,203390,0.2034
148,396802,0.3968
149,344626,0.3446
150,321633,0.3216
151,272651,0.2727
152,205724,0.2057
153,288650,0.2887
154,588243,0.5882
155,373512,0.3735
156,175198,0.1752
157,194074,0.1941
158,187616,0.1876
159,287587,0.2876
160,290883,0.2909
161,127752,0.1278
162,187892,0.1879
163,352297,0.3523
164,273974,0.274
165,261054,0.2611
166,288398,0.2884
167,275282,0.2753
168,341456,0.3415
169,285662,0.2857
170,258135,0.2581
171,277195,0.2772
172,429534,0.4295
173,402892,0.4029
174,402293,0.4023
175,772028,0.772
176,332919,0.3329
177,484536,0.4845
178,379701,0.3797
179,464106,0.4641
180,404459,0.4045
181,496527,0.4965
182,447639,0.4476
183,491098,0.4911
184,529185,0.5292
185,322620,0.3226
186,464819,0.4648
187,415478,0.4155
188,512604,0.5126
189,208544,0.2085
190,60290,0.0603
191,239369,0.2394
192,214698,0.2147
193,166174,0.1662
194,186435,0.1864
195,345688,0.3457
196,314715,0.3147
197,423187,0.4232
198,324039,0.324
199,466644,0.4666
200,551725,0.5517
201,541464,0.5415
202,374001,0.374
203,381595,0.3816
204,479264,0.4793
205,518154,0.5182
206,537808,0.5378
207,816259,0.8163
208,595300,0.5953
209,725455,0.7255
210,516270,0.5163
211,950462,0.9505
212,708110,0.7081
213,1020106,1.0201
214,829577,0.8296
215,957481,0.9575
216,559960,0.56
217,740506,0.7405
218,554614,0.5546
219,881549,0.8815
220,877792,0.8778
221,472671,0.4727
222,382736,0.3827
223,632838,0.6328
224,964801,0.9648
225,824371,0.8244
226,607912,0.6079
227,611395,0.6114
228,967787,0.9678
229,854902,0.8549
230,896354,0.8964
231,1022890,1.0229
232,823150,0.8232
233,1022171,1.0222
234,401298,0.4013
235,307847,0.3078
236,276447,0.2764
237,244187,0.2442
238,220492,0.2205
239,212330,0.2123
240,228816,0.2288
241,199190,0.1992
242,174745,0.1747
243,181647,0.1816
244,183719,0.1837
245,193226,0.1932
246,183594,0.1836
247,155089,0.1551
248,217341,0.2173
249,182772,0.1828
250,284113,0.2841
251,343905,0.3439
252,219659,0.2197
253,246971,0.247
254,200306,0.2003
255,205377,0.2054
256,343416,0.3434
257,389038,0.389
258,245159,0.2452
259,288622,0.2886
260,348292,0.3483
261,243586,0.2436
262,370544,0.3705
263,310128,0.3101
264,282648,0.2826
265,294782,0.2948
266,251243,0.2512
267,351682,0.3517
268,280919,0.2809
269,274940,0.2749
270,275855,0.2759
271,348143,0.3481
272,251951,0.252
273,198907,0.1989
274,206025,0.206
275,201158,0.2012
276,212547,0.2125
277,203529,0.2035
278,243106,0.2431
279,222801,0.2228
280,317378,0.3174
281,650376,0.6504
282,519635,0.5196
283,573332,0.5733
284,982046,0.982
285,752437,0.7524
286,767262,0.7673
287,609444,0.6094
288,604967,0.605
289,787025,0.787
290,739370,0.7394
291,611035,0.611
292,624596,0.6246
293,706106,0.7061
294,850107,0.8501
295,1010643,1.0106
296,957839,0.9578
297,922864,0.9229
298,589033,0.589
299,803502,0.8035
300,528841,0.5288
301,479285,0.4793
302,337567,0.3376
303,272800,0.2728
304,314884,0.3149
305,316433,0.3164
306,186960,0.187
307,338102,0.3381
308,525730,0.5257
309,315858,0.3159
310,336260,0.3363
311,214250,0.2142
312,293713,0.2937
313,320973,0.321
314,313504,0.3135
315,209783,0.2098
316,269149,0.2691
317,324424,0.3244
318,268781,0.2688
319,328879,0.3289
320,274366,0.2744
321,269173,0.2692
322,266203,0.2662
323,244135,0.2441
324,336523,0.3365
325,338772,0.3388
326,575904,0.5759
327,347061,0.3471
328,800703,0.8007
329,142131,0.1421
330,306801,0.3068
331,437685,0.4377
332,297151,0.2972
333,184780,0.1848
334,195435,0.1954
335,265779,0.2658
336,239278,0.2393
337,316398,0.3164
338,238789,0.2388
339,298674,0.2987
340,433371,0.4334
341,470750,0.4708
342,1763747,1.7637
343,408022,0.408
344,446103,0.4461
345,490026,0.49
346,513987,0.514
347,585277,0.5853
348,437658,0.4377
349,549126,0.5491
350,494547,0.4945
351,510596,0.5106
352,554111,0.5541
353,585234,0.5852
354,609638,0.6096
355,720357,0.7204
356,876413,0.8764
357,786797,0.7868
358,615128,0.6151
359,704348,0.7043
360,774585,0.7746
361,403759,0.4038
362,518578,0.5186
363,579230,0.5792
364,659334,0.6593
365,1037974,1.038
366,502102,0.5021
367,599961,0.6
368,612849,0.6128
369,748450,0.7484
370,918019,0.918
371,821058,0.8211
372,624311,0.6243
373,522506,0.5225
374,553212,0.5532
375,297522,0.2975
376,683004,0.683
377,907222,0.9072
378,628218,0.6282
379,758980,0.759
380,480067,0.4801
381,829092,0.8291
382,406412,0.4064
383,163411,0.1634
384,693395,0.6934
385,151662,0.1517
386,226731,0.2267
387,242779,0.2428
388,85369,0.0854
389,148857,0.1489
390,380454,0.3805
391,417031,0.417
392,337405,0.3374
393,291857,0.2919
394,409505,0.4095
395,492224,0.4922
396,326112,0.3261
397,608059,0.6081
398,457960,0.458
399,597964,0.598
400,641832,0.6418
401,599502,0.5995
402,547167,0.5472
403,695610,0.6956
404,711930,0.7119
405,735474,0.7355
406,587542,0.5875
407,554655,0.5547
408,375781,0.3758
409,477026,0.477
410,522077,0.5221
411,565233,0.5652
412,495075,0.4951
413,610968,0.611
414,482403,0.4824
415,743991,0.744
416,834134,0.8341
417,719462,0.7195
418,518860,0.5189
419,549906,0.5499
420,464925,0.4649
421,535801,0.5358
422,664530,0.6645
423,589823,0.5898
424,465569,0.4656
425,568988,0.569
426,556318,0.5563
427,650521,0.6505
428,594411,0.5944
429,568727,0.5687
430,528577,0.5286
431,591921,0.5919
432,586797,0.5868
433,716420,0.7164
434,872630,0.8726
435,757669,0.7577
436,834885,0.8349
437,529218,0.5292
438,648957,0.649
439,789452,0.7895
440,726823,0.7268
441,615755,0.6158
442,416245,0.4162
443,484661,0.4847
444,510864,0.5109
445,760143,0.7601
446,769817,0.7698
447,562405,0.5624
448,542331,0.5423
449,634021,0.634
450,627680,0.6277
451,573352,0.5734
452,511782,0.5118
453,470635,0.4706
454,562765,0.5628
455,518423,0.5184
456,584119,0.5841
457,875006,0.875
458,834767,0.8348
459,720582,0.7206
460,412411,0.4124
461,444502,0.4445
462,393532,0.3935
463,481073,0.4811
464,609323,0.6093
465,568561,0.5686
466,607704,0.6077
467,671576,0.6716
468,694496,0.6945
469,839406,0.8394
470,960667,0.9607
471,954568,0.9546
472,935781,0.9358
473,1062024,1.062
474,818631,0.8186
475,758307,0.7583
476,628255,0.6283
477,638473,0.6385
478,423138,0.4231
479,729710,0.7297
480,624265,0.6243
481,670977,0.671
482,541954,0.542
483,586628,0.5866
484,395846,0.3958
485,442262,0.4423
486,1086353,1.0864
487,311900,0.3119
488,357654,0.3577
489,270773,0.2708
490,511496,0.5115
491,703106,0.7031
492,501444,0.5014
493,602216,0.6022
494,451674,0.4517
495,672889,0.6729
496,717017,0.717
497,744449,0.7444
498,650391,0.6504
499,634360,0.6344
500,644404,0.6444
501,606156,0.6062
502,503710,0.5037
503,600286,0.6003
504,989693,0.9897
505,795166,0.7952
506,571373,0.5714
507,304453,0.3045
508,400186,0.4002
509,279646,0.2796
510,250412,0.2504
511,496429,0.4964
512,443478,0.4435
513,510430,0.5104
514,684843,0.6848
515,767929,0.7679
516,367809,0.3678
517,795898,0.7959
518,384611,0.3846
519,457920,0.4579
520,497132,0.4971
521,507069,0.5071
522,585264,0.5853
523,667211,0.6672
524,683364,0.6834
525,502538,0.5025
526,538511,0.5385
527,580119,0.5801
528,789635,0.7896
529,745914,0.7459
530,676217,0.6762
531,789295,0.7893
532,727672,0.7277
533,764365,0.7644
534,615980,0.616
535,334721,0.3347
536,689893,0.6899
537,857125,0.8571
538,470538,0.4705
539,309576,0.3096
540,276750,0.2767
541,401704,0.4017
542,459665,0.4597
543,441291,0.4413
544,562674,0.5627
545,473476,0.4735
546,399896,0.3999
547,1583401,1.5834
548,543461,0.5435
549,600485,0.6005
550,345162,0.3452
551,424850,0.4249
552,441584,0.4416
553,524068,0.5241
554,272255,0.2723
555,299162,0.2992
556,482162,0.4822
557,506501,0.5065
558,502637,0.5026
559,506203,0.5062
560,672133,0.6721
561,691838,0.6918
562,433356,0.4334
563,366336,0.3663
564,432161,0.4322
565,618887,0.6189
566,526602,0.5266
567,522319,0.5223
568,538796,0.5388
569,513216,0.5132
570,461786,0.4618
571,487955,0.488
572,471419,0.4714
573,552302,0.5523
574,430401,0.4304
575,342274,0.3423
576,296604,0.2966
577,285338,0.2853
578,301210,0.3012
579,641504,0.6415
580,618965,0.619
581,236009,0.236
582,181117,0.1811
583,198526,0.1985
584,230282,0.2303
585,212674,0.2127
586,351280,0.3513
587,371884,0.3719
588,408900,0.4089
589,444643,0.4446
590,501054,0.5011
591,524642,0.5246
592,1066182,1.0662
593,893993,0.894
594,538798,0.5388
595,598489,0.5985
596,467406,0.4674
597,431650,0.4316
598,582871,0.5829
599,490579,0.4906
600,369756,0.3698
601,563171,0.5632
602,473963,0.474
603,451947,0.4519
604,659648,0.6596
605,630274,0.6303
606,697288,0.6973
607,605950,0.6059
608,483661,0.4837
609,387031,0.387
610,389969,0.39
611,510187,0.5102
612,521599,0.5216
613,614174,0.6142
614,499954,0.5
615,484054,0.4841
616,342486,0.3425
617,617592,0.6176
618,604573,0.6046
619,617444,0.6174
620,568237,0.5682
621,563555,0.5636
622,712922,0.7129
623,649973,0.65
624,176731,0.1767
625,456580,0.4566
626,301543,0.3015
627,435071,0.4351
628,396716,0.3967
629,303500,0.3035
630,525003,0.525
631,617227,0.6172
632,496711,0.4967
633,463014,0.463
634,489453,0.4895
635,427556,0.4276
636,354433,0.3544
637,789358,0.7894
638,560502,0.5605
639,491438,0.4914
640,493646,0.4936
641,576149,0.5761
642,494465,0.4945
643,526755,0.5268
644,451064,0.4511
645,619320,0.6193
646,639981,0.64
647,672837,0.6728
648,806629,0.8066
649,820351,0.8204
650,801862,0.8019
651,837514,0.8375
652,839707,0.8397
653,1113828,1.1138
654,964672,0.9647
655,760611,0.7606
656,650825,0.6508
657,774485,0.7745
658,785280,0.7853
659,850885,0.8509
660,824617,0.8246
661,485295,0.4853
662,626103,0.6261
663,602075,0.6021
664,863206,0.8632
665,919784,0.9198
666,655319,0.6553
667,629436,0.6294
668,384096,0.3841
669,403560,0.4036
670,460722,0.4607
671,493240,0.4932
672,626603,0.6266
673,950120,0.9501
674,822623,0.8226
675,840004,0.84
676,1275833,1.2758
677,742629,0.7426
678,646080,0.6461
679,500011,0.5
680,638632,0.6386
681,471064,0.4711
682,378380,0.3784
683,405892,0.4059
684,268644,0.2686
685,237717,0.2377
686,224185,0.2242
687,227837,0.2278
688,367053,0.3671
689,157180,0.1572
690,102504,0.1025
691,69762,0.0698
692,211790,0.2118
693,157113,0.1571
694,80842,0.0808
695,179638,0.1796
696,562057,0.5621
697,362802,0.3628
698,249790,0.2498
699,389158,0.3892
700,367935,0.3679
701,137131,0.1371
702,269166,0.2692
703,205267,0.2053
704,322018,0.322
705,416875,0.4169
706,263078,0.2631
707,409540,0.4095
708,488364,0.4884
709,981006,0.981
710,772750,0.7728
711,612162,0.6122
712,454570,0.4546
713,505130,0.5051
714,793142,0.7931
715,641730,0.6417
716,654198,0.6542
717,649788,0.6498
718,701089,0.7011
719,782500,0.7825
720,722040,0.722
721,788746,0.7887
722,794733,0.7947
723,782529,0.7825
724,542519,0.5425
725,693870,0.6939
726,662943,0.6629
727,492115,0.4921
728,690852,0.6909
729,666094,0.6661
730,1270598,1.2706
731,366061,0.3661
732,290473,0.2905
733,362968,0.363
734,449626,0.4496
735,378975,0.379
736,366845,0.3668
737,340362,0.3404
738,343987,0.344
739,545078,0.5451
740,529396,0.5294
741,461615,0.4616
742,958154,0.9582
743,548551,0.5486
744,440395,0.4404
745,327691,0.3277
746,278239,0.2782
747,333027,0.333
748,355494,0.3555
749,315037,0.315
750,290304,0.2903
751,283726,0.2837
752,975090,0.9751
753,1072988,1.073
754,440669,0.4407
755,335003,0.335
756,400551,0.4006
757,425139,0.4251
758,449829,0.4498
759,455183,0.4552
760,327607,0.3276
761,289344,0.2893
762,430255,0.4303
763,367986,0.368
764,463975,0.464
