seq,latency_ns,latency_ms
319,841943,0.8419
320,871403,0.8714
321,1044747,1.0447
322,654038,0.654
323,1021280,1.0213
324,721476,0.7215
325,878784,0.8788
326,489965,0.49
327,666304,0.6663
328,614905,0.6149
329,1194791,1.1948
330,647433,0.6474
331,825908,0.8259
332,792347,0.7923
333,1140483,1.1405
334,782815,0.7828
335,767942,0.7679
336,885093,0.8851
337,800224,0.8002
338,736931,0.7369
339,795523,0.7955
340,491025,0.491
341,560596,0.5606
342,901557,0.9016
343,853537,0.8535
344,344628,0.3446
345,707024,0.707
346,622954,0.623
347,828489,0.8285
348,1217809,1.2178
349,736613,0.7366
350,871637,0.8716
351,867239,0.8672
352,895250,0.8952
353,1014821,1.0148
354,1010170,1.0102
355,1003858,1.0039
356,960490,0.9605
357,819345,0.8193
358,388444,0.3884
359,779793,0.7798
360,224171,0.2242
361,338630,0.3386
362,499890,0.4999
363,840062,0.8401
364,448157,0.4482
365,851240,0.8512
366,1175032,1.175
367,810760,0.8108
368,946218,0.9462
369,933126,0.9331
370,728458,0.7285
371,1100533,1.1005
372,1041869,1.0419
373,943741,0.9437
374,883147,0.8831
375,490055,0.4901
376,806747,0.8067
377,853922,0.8539
378,433556,0.4336
379,886021,0.886
380,365313,0.3653
381,854977,0.855
382,650499,0.6505
383,1004186,1.0042
384,1101013,1.101
385,665533,0.6655
386,723887,0.7239
387,571050,0.571
388,1093268,1.0933
389,850413,0.8504
390,844011,0.844
391,726972,0.727
392,857549,0.8575
393,777727,0.7777
394,800589,0.8006
395,797757,0.7978
396,973832,0.9738
397,782960,0.783
398,604619,0.6046
399,711500,0.7115
400,880923,0.8809
401,753350,0.7533
402,945598,0.9456
403,598805,0.5988
404,395459,0.3955
405,773324,0.7733
406,812239,0.8122
407,1024653,1.0247
408,590101,0.5901
409,966951,0.967
410,564585,0.5646
411,977618,0.9776
412,897938,0.8979
413,294130,0.2941
414,758212,0.7582
415,641967,0.642
416,616014,0.616
417,791578,0.7916
418,735252,0.7353
419,771904,0.7719
420,716204,0.7162
421,855670,0.8557
422,867191,0.8672
423,878480,0.8785
424,816345,0.8163
425,531212,0.5312
426,815079,0.8151
427,801605,0.8016
428,294176,0.2942
429,694395,0.6944
430,831848,0.8318
431,506017,0.506
432,557320,0.5573
433,657030,0.657
434,673074,0.6731
435,325971,0.326
436,492811,0.4928
437,802256,0.8023
438,871255,0.8713
439,1075538,1.0755
440,658661,0.6587
441,554178,0.5542
442,739150,0.7391
443,770411,0.7704
444,384836,0.3848
445,742695,0.7427
446,553890,0.5539
447,814841,0.8148
448,637613,0.6376
449,812674,0.8127
450,771848,0.7718
451,801585,0.8016
452,611369,0.6114
453,322732,0.3227
454,901733,0.9017
455,835832,0.8358
456,956282,0.9563
457,1139275,1.1393
458,545895,0.5459
459,843789,0.8438
460,763435,0.7634
461,319697,0.3197
462,795997,0.796
463,198706,0.1987
464,861527,0.8615
465,965684,0.9657
466,1034749,1.0347
467,1433828,1.4338
468,913789,0.9138
469,851467,0.8515
470,859729,0.8597
471,404961,0.405
472,658641,0.6586
473,884533,0.8845
474,1232782,1.2328
475,1098176,1.0982
476,938956,0.939
477,647772,0.6478
478,831038,0.831
479,563366,0.5634
480,741791,0.7418
481,368636,0.3686
482,407927,0.4079
483,498339,0.4983
484,809189,0.8092
485,538515,0.5385
486,303087,0.3031
487,615450,0.6155
488,288283,0.2883
489,534172,0.5342
490,646031,0.646
491,889643,0.8896
492,848158,0.8482
493,1432515,1.4325
494,1072198,1.0722
495,796748,0.7967
496,357340,0.3573
497,1601494,1.6015
498,792138,0.7921
499,876493,0.8765
500,650254,0.6503
501,1050931,1.0509
502,850980,0.851
503,771965,0.772
504,609864,0.6099
505,578299,0.5783
506,662905,0.6629
507,586684,0.5867
508,799469,0.7995
509,631361,0.6314
510,1139052,1.1391
511,490279,0.4903
512,687319,0.6873
513,558127,0.5581
514,939414,0.9394
515,356078,0.3561
516,529167,0.5292
517,587618,0.5876
518,873184,0.8732
519,518394,0.5184
520,650640,0.6506
521,676951,0.677
522,898517,0.8985
523,763289,0.7633
524,872188,0.8722
525,579580,0.5796
