elapsed_s,cpu_percent,memory_mb
0.000,3271.9,45.51
0.101,29.8,47.04
0.201,29.9,48.09
0.302,69.7,50.40
0.402,79.7,51.38
0.503,39.8,51.42
0.603,49.7,51.45
0.704,79.4,51.56
0.805,39.8,51.58
0.905,59.5,51.68
1.006,39.8,51.70
1.106,49.6,51.84
1.207,49.7,51.86
1.308,29.8,51.91
1.408,39.9,51.93
