elapsed_s,cpu_percent,memory_mb
49.376,0.0,51.59
49.477,0.0,51.59
49.578,9.9,51.59
49.679,0.0,51.59
49.779,0.0,51.59
49.880,0.0,51.59
49.980,0.0,51.59
50.081,0.0,51.59
50.182,0.0,51.59
50.282,0.0,51.59
50.383,9.9,51.59
50.484,0.0,51.59
50.585,0.0,51.59
50.686,0.0,51.59
50.787,0.0,51.59
50.888,0.0,51.59
50.989,0.0,51.59
51.090,0.0,51.59
51.191,0.0,51.59
51.292,0.0,51.59
51.393,0.0,51.59
51.493,0.0,51.59
51.594,0.0,51.59
51.694,0.0,51.59
51.796,0.0,51.59
51.897,0.0,51.59
51.998,0.0,51.59
52.098,0.0,51.59
52.199,0.0,51.59
52.300,0.0,51.59
52.402,0.0,51.59
52.502,0.0,51.59
52.603,0.0,51.60
52.704,0.0,51.60
52.805,0.0,51.60
52.906,0.0,51.60
53.007,0.0,51.60
53.108,9.9,51.60
53.208,0.0,51.60
53.309,0.0,51.60
53.410,0.0,51.60
53.511,0.0,51.60
53.612,0.0,51.60
53.713,0.0,51.60
53.814,0.0,51.60
53.915,0.0,51.60
54.016,0.0,51.60
54.118,0.0,51.60
54.219,0.0,51.60
54.320,0.0,51.60
54.421,0.0,51.60
54.522,0.0,51.60
54.623,0.0,51.60
54.724,0.0,51.60
54.824,0.0,51.60
54.925,0.0,51.60
55.026,0.0,51.60
55.128,0.0,51.60
55.228,0.0,51.60
55.329,0.0,51.60
55.430,0.0,51.60
55.530,0.0,51.60
55.631,0.0,51.60
55.732,0.0,51.60
55.833,0.0,51.60
55.933,0.0,51.61
56.034,0.0,51.61
56.135,0.0,51.61
56.235,0.0,51.61
56.336,0.0,51.61
56.437,0.0,51.61
56.538,0.0,51.61
56.638,0.0,51.61
56.739,0.0,51.61
56.840,0.0,51.61
56.941,9.9,51.61
57.042,0.0,51.61
57.143,0.0,51.61
57.244,0.0,51.61
57.345,0.0,51.61
57.445,0.0,51.61
57.546,0.0,51.61
57.647,0.0,51.61
57.747,0.0,51.61
57.848,0.0,51.61
57.949,0.0,51.61
58.049,0.0,51.61
58.150,0.0,51.61
58.251,0.0,51.61
58.352,0.0,51.61
58.453,0.0,51.61
58.553,0.0,51.61
58.654,0.0,51.61
58.754,0.0,51.61
58.855,0.0,51.61
58.956,9.9,51.61
59.057,0.0,51.61
59.158,0.0,51.61
59.259,0.0,51.61
59.359,0.0,51.61
59.460,0.0,51.61
59.561,0.0,51.61
59.661,0.0,51.61
59.762,0.0,51.61
59.862,0.0,51.61
59.963,0.0,51.61
60.064,0.0,51.61
60.164,0.0,51.61
60.265,0.0,51.61
60.365,0.0,51.61
60.466,0.0,51.61
60.567,0.0,51.61
60.667,0.0,51.61
60.768,0.0,51.61
60.869,0.0,51.61
60.970,0.0,51.61
61.070,0.0,51.61
61.171,0.0,51.61
61.272,0.0,51.61
61.373,0.0,51.61
61.474,9.9,51.62
61.575,0.0,51.62
61.676,0.0,51.62
61.777,0.0,51.62
61.878,0.0,51.62
61.979,0.0,51.62
62.080,0.0,51.62
62.181,0.0,51.62
62.282,0.0,51.62
62.383,0.0,51.62
62.484,0.0,51.62
62.585,0.0,51.62
62.686,0.0,51.62
62.787,0.0,51.62
62.888,0.0,51.62
62.989,0.0,51.62
63.090,0.0,51.62
63.191,0.0,51.62
63.292,0.0,51.62
63.393,0.0,51.62
63.494,0.0,51.62
63.594,0.0,51.62
63.695,0.0,51.62
63.796,0.0,51.62
63.897,0.0,51.62
63.998,9.9,51.62
64.099,0.0,51.62
64.200,0.0,51.62
64.301,0.0,51.62
64.402,0.0,51.62
64.503,0.0,51.62
64.604,0.0,51.62
64.705,0.0,51.62
64.807,0.0,51.62
64.907,0.0,51.62
65.008,0.0,51.62
65.110,0.0,51.62
65.210,0.0,51.62
65.312,0.0,51.62
65.412,0.0,51.62
65.513,0.0,51.62
65.614,0.0,51.62
65.714,0.0,51.62
65.815,0.0,51.62
65.916,0.0,51.62
66.016,0.0,51.62
66.118,0.0,51.62
66.219,0.0,51.62
66.320,0.0,51.62
66.421,9.9,51.62
66.521,0.0,51.62
66.622,0.0,51.62
66.723,0.0,51.62
66.824,0.0,51.62
66.925,0.0,51.62
67.026,0.0,51.62
67.127,0.0,51.62
67.228,0.0,51.62
67.329,0.0,51.62
67.430,0.0,51.62
67.531,0.0,51.62
67.632,0.0,51.62
67.733,0.0,51.62
67.834,0.0,51.62
67.935,0.0,51.62
68.036,0.0,51.62
68.137,0.0,51.62
68.238,0.0,51.62
68.339,0.0,51.62
68.441,0.0,51.62
68.541,0.0,51.62
68.642,0.0,51.62
68.743,0.0,51.62
68.845,0.0,51.62
68.945,0.0,51.62
69.046,0.0,51.62
69.147,0.0,51.62
69.248,0.0,51.62
69.349,0.0,51.62
69.450,0.0,51.62
69.551,0.0,51.62
69.651,0.0,51.62
69.752,0.0,51.62
69.853,0.0,51.62
69.954,9.9,51.62
70.055,0.0,51.62
70.156,0.0,51.62
70.257,0.0,51.62
70.358,0.0,51.62
70.459,0.0,51.62
70.559,0.0,51.62
70.660,0.0,51.62
70.761,0.0,51.62
70.861,0.0,51.62
70.962,0.0,51.62
71.063,0.0,51.62
71.163,0.0,51.62
71.264,0.0,51.62
71.365,0.0,51.62
71.466,0.0,51.62
71.566,0.0,51.62
71.667,0.0,51.62
71.768,0.0,51.62
71.869,0.0,51.62
71.970,0.0,51.63
72.070,0.0,51.63
72.171,0.0,51.63
72.272,0.0,51.63
72.373,0.0,51.63
72.474,0.0,51.63
72.575,0.0,51.63
72.676,0.0,51.63
72.776,0.0,51.63
72.877,0.0,51.63
72.978,0.0,51.63
73.079,0.0,51.63
73.179,0.0,51.63
73.280,0.0,51.63
73.381,0.0,51.63
73.481,10.0,51.63
73.582,0.0,51.63
73.683,0.0,51.63
73.783,0.0,51.63
73.884,0.0,51.63
73.985,0.0,51.63
74.085,0.0,51.63
74.186,0.0,51.63
74.287,0.0,51.63
74.387,0.0,51.63
74.488,0.0,51.63
74.589,0.0,51.63
74.690,0.0,51.63
74.790,0.0,51.63
74.891,0.0,51.63
74.992,0.0,51.63
75.092,0.0,51.63
75.193,0.0,51.63
75.294,9.9,51.63
75.395,0.0,51.63
75.495,0.0,51.63
75.596,0.0,51.63
75.696,0.0,51.63
75.797,0.0,51.63
75.898,0.0,51.63
75.999,0.0,51.63
76.101,0.0,51.63
76.202,0.0,51.63
76.303,0.0,51.63
76.403,0.0,51.63
76.504,0.0,51.63
76.605,0.0,51.63
76.705,0.0,51.63
76.806,0.0,51.63
