seq,latency_ns,latency_ms
270,508200,0.5082
271,865700,0.8657
272,915900,0.9159
273,650800,0.6508
274,675800,0.6758
275,985300,0.9853
276,747500,0.7475
277,1032900,1.0329
278,1040800,1.0408
279,1072600,1.0726
280,963100,0.9631
281,1079200,1.0792
282,2131300,2.1313
283,385700,0.3857
284,987000,0.987
285,874800,0.8748
286,810300,0.8103
287,1165700,1.1657
288,844600,0.8446
289,1325400,1.3254
290,1127700,1.1277
291,1084000,1.084
292,876200,0.8762
293,796500,0.7965
294,734100,0.7341
295,706100,0.7061
296,869500,0.8695
297,940700,0.9407
298,971000,0.971
299,1161600,1.1616
300,937400,0.9374
301,985200,0.9852
302,1056800,1.0568
303,821800,0.8218
304,1358700,1.3587
305,1426700,1.4267
306,1210800,1.2108
307,1085500,1.0855
308,1150800,1.1508
309,1054900,1.0549
310,1117300,1.1173
311,849300,0.8493
312,575700,0.5757
313,862200,0.8622
314,779700,0.7797
315,640500,0.6405
316,978200,0.9782
317,1033000,1.033
318,1014700,1.0147
319,724900,0.7249
320,766600,0.7666
321,904100,0.9041
322,1003300,1.0033
323,567900,0.5679
324,791700,0.7917
325,765900,0.7659
326,270300,0.2703
327,877700,0.8777
328,1077700,1.0777
329,306500,0.3065
330,625600,0.6256
331,1076700,1.0767
332,782800,0.7828
333,1054000,1.054
334,1275100,1.2751
335,1376600,1.3766
336,1389800,1.3898
337,1156400,1.1564
338,957700,0.9577
339,1078600,1.0786
340,1182400,1.1824
341,1047300,1.0473
342,920700,0.9207
343,428200,0.4282
344,883300,0.8833
345,275800,0.2758
346,527400,0.5274
347,328100,0.3281
348,734400,0.7344
349,776600,0.7766
350,966600,0.9666
351,610900,0.6109
352,336500,0.3365
353,701700,0.7017
354,361800,0.3618
355,746700,0.7467
356,841800,0.8418
357,1036200,1.0362
358,1159600,1.1596
359,1210300,1.2103
360,3100000,3.1
361,954000,0.954
362,963800,0.9638
363,322500,0.3225
364,993500,0.9935
365,1061300,1.0613
366,946800,0.9468
367,661500,0.6615
368,905500,0.9055
369,1078100,1.0781
370,613800,0.6138
371,976600,0.9766
372,826700,0.8267
373,719600,0.7196
374,685600,0.6856
375,647500,0.6475
376,697200,0.6972
377,646100,0.6461
378,662000,0.662
379,413300,0.4133
380,730300,0.7303
381,749500,0.7495
382,1206200,1.2062
383,885000,0.885
384,1331800,1.3318
385,1081000,1.081
386,1096300,1.0963
387,725100,0.7251
388,625100,0.6251
389,1339500,1.3395
390,1374800,1.3748
391,1208900,1.2089
392,3976900,3.9769
393,1168100,1.1681
394,988200,0.9882
395,1024100,1.0241
396,1120900,1.1209
397,1172800,1.1728
398,1258200,1.2582
399,1103400,1.1034
400,1025000,1.025
401,915000,0.915
402,983000,0.983
403,535900,0.5359
404,966800,0.9668
405,788100,0.7881
406,785400,0.7854
407,1087100,1.0871
408,1058800,1.0588
409,1137700,1.1377
410,1029500,1.0295
411,2332000,2.332
412,859000,0.859
413,978200,0.9782
414,997100,0.9971
415,1175500,1.1755
416,877500,0.8775
417,980500,0.9805
418,935400,0.9354
419,660700,0.6607
420,731100,0.7311
421,457300,0.4573
422,714900,0.7149
423,556800,0.5568
424,1090800,1.0908
425,523600,0.5236
426,508600,0.5086
427,542100,0.5421
428,683500,0.6835
429,818600,0.8186
430,823600,0.8236
431,993400,0.9934
432,933300,0.9333
433,1047800,1.0478
434,865300,0.8653
435,746300,0.7463
436,1049000,1.049
437,920800,0.9208
438,1421600,1.4216
439,1012500,1.0125
440,1326700,1.3267
441,1329900,1.3299
442,1353700,1.3537
443,1235200,1.2352
444,1414000,1.414
445,1035100,1.0351
446,1032200,1.0322
447,986200,0.9862
448,829300,0.8293
449,1025400,1.0254
450,1058100,1.0581
451,1162900,1.1629
452,1145900,1.1459
453,486300,0.4863
454,799000,0.799
455,851400,0.8514
456,271900,0.2719
457,876900,0.8769
458,944800,0.9448
459,984900,0.9849
460,973700,0.9737
461,791800,0.7918
462,997300,0.9973
463,513300,0.5133
464,688900,0.6889
465,890900,0.8909
466,1085200,1.0852
467,1042500,1.0425
468,921100,0.9211
469,1466100,1.4661
470,1006400,1.0064
471,646300,0.6463
472,875600,0.8756
473,792200,0.7922
474,600400,0.6004
475,731100,0.7311
476,320100,0.3201
477,604400,0.6044
478,740900,0.7409
479,862300,0.8623
480,828100,0.8281
481,1143800,1.1438
482,275000,0.275
483,427300,0.4273
484,391800,0.3918
485,540700,0.5407
486,1066800,1.0668
487,632300,0.6323
488,444100,0.4441
489,317000,0.317
490,793300,0.7933
491,858300,0.8583
492,754400,0.7544
493,821100,0.8211
494,1236800,1.2368
495,750400,0.7504
496,1161000,1.161
497,988800,0.9888
498,1120200,1.1202
499,872300,0.8723
500,1095400,1.0954
501,1016700,1.0167
502,1036400,1.0364
503,1388500,1.3885
504,874000,0.874
505,321300,0.3213
506,1118000,1.118
507,1067800,1.0678
508,658000,0.658
509,2422300,2.4223
510,822000,0.822
511,681600,0.6816
512,532100,0.5321
513,962300,0.9623
514,501700,0.5017
515,1032100,1.0321
516,882400,0.8824
517,759100,0.7591
518,958900,0.9589
519,1063800,1.0638
520,604300,0.6043
521,766600,0.7666
522,452000,0.452
523,938000,0.938
524,1014700,1.0147
525,969800,0.9698
526,1116400,1.1164
527,1271600,1.2716
528,1110500,1.1105
529,719000,0.719
530,385500,0.3855
531,1045800,1.0458
532,1015300,1.0153
533,1104900,1.1049
534,867200,0.8672
535,739400,0.7394
536,910500,0.9105
537,646700,0.6467
538,681600,0.6816
539,757200,0.7572
540,662400,0.6624
541,809000,0.809
542,760200,0.7602
543,1096900,1.0969
544,628300,0.6283
545,779500,0.7795
546,1443300,1.4433
547,825200,0.8252
548,1203400,1.2034
549,505800,0.5058
550,994600,0.9946
551,500400,0.5004
552,849900,0.8499
553,486500,0.4865
554,647100,0.6471
555,1207400,1.2074
556,1077800,1.0778
557,824500,0.8245
558,775900,0.7759
559,882300,0.8823
560,1094400,1.0944
561,1205700,1.2057
562,1099200,1.0992
563,983700,0.9837
564,1107000,1.107
565,1031400,1.0314
566,1272800,1.2728
567,1098800,1.0988
568,1185900,1.1859
569,1239100,1.2391
570,676600,0.6766
571,1223100,1.2231
572,355300,0.3553
573,543800,0.5438
574,562000,0.562
575,947200,0.9472
576,885300,0.8853
577,1086400,1.0864
578,1028600,1.0286
579,1225300,1.2253
580,874000,0.874
581,1088300,1.0883
582,3624200,3.6242
583,1086300,1.0863
584,1180400,1.1804
585,1199300,1.1993
586,658500,0.6585
587,557800,0.5578
588,738500,0.7385
589,1047500,1.0475
590,1056400,1.0564
591,1068500,1.0685
592,703500,0.7035
593,1064800,1.0648
594,669200,0.6692
595,484900,0.4849
596,950900,0.9509
597,944500,0.9445
598,1168100,1.1681
599,1060600,1.0606
600,1071700,1.0717
601,477100,0.4771
602,871000,0.871
603,919300,0.9193
604,851600,0.8516
605,1155700,1.1557
606,1125300,1.1253
607,798500,0.7985
608,1252200,1.2522
609,1066600,1.0666
610,1288500,1.2885
611,1142000,1.142
612,1051600,1.0516
613,1042100,1.0421
614,1164900,1.1649
615,755400,0.7554
616,1038400,1.0384
617,313300,0.3133
618,899500,0.8995
619,712100,0.7121
620,999100,0.9991
621,986100,0.9861
622,1302900,1.3029
623,1212700,1.2127
624,968800,0.9688
625,1187000,1.187
626,859000,0.859
627,933200,0.9332
628,1098300,1.0983
629,915400,0.9154
630,1081200,1.0812
631,959800,0.9598
632,1211500,1.2115
633,245000,0.245
634,1081100,1.0811
635,888900,0.8889
636,1093000,1.093
637,976200,0.9762
638,1006200,1.0062
639,1076300,1.0763
640,1018700,1.0187
641,480000,0.48
642,1000500,1.0005
643,1148800,1.1488
644,723400,0.7234
645,1170800,1.1708
646,589900,0.5899
647,1068900,1.0689
648,995200,0.9952
649,1089200,1.0892
650,184700,0.1847
651,942600,0.9426
652,788800,0.7888
653,567100,0.5671
654,999600,0.9996
655,677100,0.6771
656,771600,0.7716
657,844800,0.8448
658,661700,0.6617
659,633100,0.6331
660,870800,0.8708
661,934800,0.9348
662,644700,0.6447
663,1013800,1.0138
664,431000,0.431
665,397300,0.3973
666,801900,0.8019
667,1078600,1.0786
668,1144500,1.1445
669,906500,0.9065
670,776400,0.7764
671,1230100,1.2301
672,543600,0.5436
673,1259200,1.2592
674,3304000,3.304
675,1112900,1.1129
676,1210600,1.2106
677,1222200,1.2222
678,1138600,1.1386
679,711600,0.7116
680,812000,0.812
681,1272900,1.2729
682,1132800,1.1328
683,999200,0.9992
684,1022300,1.0223
685,1293400,1.2934
686,1183400,1.1834
687,1018100,1.0181
688,854500,0.8545
689,1075700,1.0757
690,826800,0.8268
691,841000,0.841
692,4752600,4.7526
693,958800,0.9588
694,694400,0.6944
695,761000,0.761
696,869600,0.8696
697,1100700,1.1007
698,977700,0.9777
699,900300,0.9003
700,870300,0.8703
701,800600,0.8006
702,745200,0.7452
703,727400,0.7274
704,426300,0.4263
705,728500,0.7285
706,927700,0.9277
707,533600,0.5336
708,720600,0.7206
709,480600,0.4806
710,758400,0.7584
711,1042400,1.0424
712,952100,0.9521
713,936500,0.9365
714,800700,0.8007
715,293100,0.2931
716,955400,0.9554
717,947000,0.947
718,1116300,1.1163
719,872400,0.8724
720,1147300,1.1473
721,940900,0.9409
722,1044600,1.0446
723,1034100,1.0341
724,1186500,1.1865
725,2004000,2.004
726,791800,0.7918
727,1007200,1.0072
728,796400,0.7964
729,963600,0.9636
730,720900,0.7209
731,818700,0.8187
732,983300,0.9833
733,728000,0.728
734,981400,0.9814
735,345600,0.3456
736,974500,0.9745
737,1012900,1.0129
738,819400,0.8194
739,1205000,1.205
740,808000,0.808
741,979200,0.9792
742,1078800,1.0788
743,882500,0.8825
744,894800,0.8948
745,738000,0.738
746,1206900,1.2069
747,1079400,1.0794
748,3264600,3.2646
749,1073200,1.0732
750,2069000,2.069
751,910500,0.9105
752,1058400,1.0584
753,680900,0.6809
754,876900,0.8769
755,395200,0.3952
756,1307300,1.3073
757,311900,0.3119
758,578700,0.5787
759,1082700,1.0827
760,1037000,1.037
761,817700,0.8177
762,968500,0.9685
763,1146000,1.146
764,1017800,1.0178
765,255000,0.255
766,421400,0.4214
767,779500,0.7795
768,465900,0.4659
769,324300,0.3243
770,301100,0.3011
771,412100,0.4121
772,482800,0.4828
773,385900,0.3859
774,423800,0.4238
775,324500,0.3245
776,302600,0.3026
777,291300,0.2913
778,214800,0.2148
779,203800,0.2038
780,330100,0.3301
781,334500,0.3345
782,246700,0.2467
783,335400,0.3354
784,379200,0.3792
785,1153800,1.1538
786,1501800,1.5018
787,695100,0.6951
788,1116600,1.1166
789,1073400,1.0734
790,189700,0.1897
791,1234800,1.2348
792,1302000,1.302
793,4332300,4.3323
794,666600,0.6666
795,702400,0.7024
796,477200,0.4772
797,953600,0.9536
798,786700,0.7867
799,695600,0.6956
800,985200,0.9852
801,435000,0.435
802,904400,0.9044
803,1163900,1.1639
804,2815000,2.815
805,888600,0.8886
806,2056900,2.0569
807,1416100,1.4161
808,1235900,1.2359
809,1202600,1.2026
810,989900,0.9899
811,817500,0.8175
812,487000,0.487
813,1002200,1.0022
814,953600,0.9536
815,507500,0.5075
816,1040000,1.04
817,382700,0.3827
818,210200,0.2102
819,2750500,2.7505
820,274400,0.2744
821,222600,0.2226
822,1399700,1.3997
823,147300,0.1473
824,376900,0.3769
825,1523100,1.5231
826,1128800,1.1288
827,1131200,1.1312
828,1155900,1.1559
829,330800,0.3308
830,264700,0.2647
831,799400,0.7994
832,703100,0.7031
833,710800,0.7108
834,899900,0.8999
835,563700,0.5637
836,362000,0.362
837,654000,0.654
838,271800,0.2718
839,398400,0.3984
840,3665100,3.6651
841,282700,0.2827
842,326000,0.326
843,385500,0.3855
844,1052900,1.0529
845,1098600,1.0986
846,288400,0.2884
847,1080400,1.0804
848,1007900,1.0079
849,1017100,1.0171
850,995700,0.9957
851,470700,0.4707
852,1261700,1.2617
853,262800,0.2628
854,317600,0.3176
855,742700,0.7427
856,241000,0.241
857,276400,0.2764
858,356800,0.3568
859,147100,0.1471
860,312200,0.3122
861,385600,0.3856
862,166000,0.166
863,840300,0.8403
864,532300,0.5323
865,435100,0.4351
866,321700,0.3217
867,1040600,1.0406
868,1035700,1.0357
869,983100,0.9831
870,360000,0.36
871,561900,0.5619
872,790200,0.7902
873,319400,0.3194
874,336400,0.3364
875,650200,0.6502
876,273100,0.2731
877,179200,0.1792
878,298700,0.2987
879,569800,0.5698
880,851300,0.8513
881,1147700,1.1477
882,475300,0.4753
883,443800,0.4438
884,386200,0.3862
885,717400,0.7174
886,483000,0.483
887,829200,0.8292
888,598700,0.5987
889,673300,0.6733
890,723600,0.7236
891,744200,0.7442
892,2325900,2.3259
893,516100,0.5161
894,424700,0.4247
895,284100,0.2841
896,485200,0.4852
897,507600,0.5076
898,684700,0.6847
899,971900,0.9719
900,913700,0.9137
901,250500,0.2505
902,415800,0.4158
903,593900,0.5939
904,919500,0.9195
905,469000,0.469
906,598400,0.5984
907,600600,0.6006
908,1243300,1.2433
909,1154200,1.1542
910,959100,0.9591
911,609600,0.6096
912,2125300,2.1253
913,1141400,1.1414
914,968400,0.9684
915,796100,0.7961
916,665700,0.6657
917,1117900,1.1179
918,696100,0.6961
919,1209200,1.2092
920,384200,0.3842
921,264400,0.2644
922,691600,0.6916
923,1070300,1.0703
924,758700,0.7587
925,502400,0.5024
926,626100,0.6261
927,796400,0.7964
928,929200,0.9292
929,1319500,1.3195
930,981300,0.9813
931,2004300,2.0043
932,984400,0.9844
933,1024700,1.0247
934,767600,0.7676
935,979700,0.9797
936,541000,0.541
937,3084000,3.084
938,1057300,1.0573
939,1027200,1.0272
940,539100,0.5391
941,1067500,1.0675
942,520200,0.5202
943,1011800,1.0118
944,955400,0.9554
945,557500,0.5575
946,1052900,1.0529
947,676400,0.6764
948,1009100,1.0091
949,949300,0.9493
950,622100,0.6221
951,766100,0.7661
952,880500,0.8805
953,756000,0.756
954,991800,0.9918
955,717900,0.7179
956,946000,0.946
957,827200,0.8272
958,857500,0.8575
959,788100,0.7881
960,890700,0.8907
961,990100,0.9901
962,1148800,1.1488
963,1293300,1.2933
964,921800,0.9218
965,963400,0.9634
966,1182500,1.1825
967,886200,0.8862
968,1080700,1.0807
969,892700,0.8927
970,748000,0.748
971,576900,0.5769
972,958100,0.9581
973,1109400,1.1094
974,1058800,1.0588
975,1109500,1.1095
976,1073800,1.0738
977,700700,0.7007
978,1742100,1.7421
979,165000,0.165
980,1141700,1.1417
981,780800,0.7808
982,832100,0.8321
983,636500,0.6365
984,323900,0.3239
985,430800,0.4308
986,861900,0.8619
987,432400,0.4324
988,425000,0.425
989,361700,0.3617
990,306800,0.3068
991,358200,0.3582
992,282600,0.2826
993,308800,0.3088
994,405800,0.4058
995,475000,0.475
996,609500,0.6095
997,937200,0.9372
998,1260600,1.2606
999,1100500,1.1005
1000,828200,0.8282
