elapsed_s,cpu_percent,memory_mb
0.001,0.0,45.46
0.101,9.9,46.76
0.202,0.0,46.82
0.303,9.9,46.98
0.403,0.0,47.16
0.504,0.0,47.23
0.604,0.0,47.23
0.704,0.0,47.23
0.805,0.0,47.39
0.906,0.0,47.45
1.007,0.0,47.46
1.108,9.9,47.59
1.209,0.0,47.59
1.309,29.9,47.84
1.410,0.0,47.84
1.511,0.0,47.84
1.611,0.0,47.84
1.712,0.0,47.84
1.812,29.9,49.88
1.912,10.0,49.89
2.013,9.9,49.89
2.114,0.0,49.89
2.215,0.0,49.89
2.315,0.0,49.89
2.416,0.0,49.89
2.517,0.0,49.89
2.617,9.9,49.89
2.718,0.0,49.89
2.819,0.0,49.89
2.919,0.0,49.89
3.020,0.0,49.89
3.121,0.0,49.89
3.221,0.0,49.89
3.322,29.8,49.95
3.422,69.8,51.11
3.523,0.0,51.11
3.623,0.0,51.11
3.724,0.0,51.11
3.824,0.0,51.11
3.925,0.0,51.12
4.026,0.0,51.12
4.126,0.0,51.12
4.228,0.0,51.12
4.328,0.0,51.12
4.429,0.0,51.12
4.530,0.0,51.12
4.631,0.0,51.12
4.731,9.9,51.12
4.832,0.0,51.12
4.933,9.9,51.12
5.034,0.0,51.12
5.135,0.0,51.12
5.235,0.0,51.12
5.336,0.0,51.12
5.437,0.0,51.12
5.537,9.9,51.12
5.638,0.0,51.12
5.739,0.0,51.12
5.839,0.0,51.12
5.940,0.0,51.12
6.041,0.0,51.12
6.142,0.0,51.12
6.243,0.0,51.12
6.343,10.0,51.13
6.443,49.8,51.27
6.544,0.0,51.27
6.645,0.0,51.27
6.746,0.0,51.28
6.847,0.0,51.28
6.948,0.0,51.28
7.048,0.0,51.28
7.149,0.0,51.28
7.249,0.0,51.28
7.350,0.0,51.28
7.451,9.9,51.28
7.553,0.0,51.28
7.653,0.0,51.28
7.754,0.0,51.28
7.855,0.0,51.28
7.956,9.9,51.28
8.057,9.9,51.29
8.158,0.0,51.29
8.259,0.0,51.29
8.360,0.0,51.29
8.461,0.0,51.29
8.562,0.0,51.29
8.663,0.0,51.29
8.764,0.0,51.30
8.865,0.0,51.30
8.966,0.0,51.30
9.067,0.0,51.30
9.168,0.0,51.30
9.269,0.0,51.30
9.370,0.0,51.30
9.471,9.9,51.30
9.571,9.9,51.30
9.672,0.0,51.30
9.773,0.0,51.30
