seq,latency_ns,latency_ms
323,201600,0.2016
324,257600,0.2576
325,184100,0.1841
326,238600,0.2386
327,222500,0.2225
328,285700,0.2857
329,312000,0.312
330,449200,0.4492
331,477000,0.477
332,461500,0.4615
333,593800,0.5938
334,459300,0.4593
335,925200,0.9252
336,438600,0.4386
337,348500,0.3485
338,1043700,1.0437
339,858200,0.8582
340,2150500,2.1505
341,416700,0.4167
342,413800,0.4138
343,419000,0.419
344,506400,0.5064
345,972700,0.9727
346,1325500,1.3255
347,347200,0.3472
348,320600,0.3206
349,309900,0.3099
350,347300,0.3473
351,344700,0.3447
352,258300,0.2583
353,343300,0.3433
354,313300,0.3133
355,196600,0.1966
356,274300,0.2743
357,544100,0.5441
358,228700,0.2287
359,257900,0.2579
360,233100,0.2331
361,193000,0.193
362,188800,0.1888
363,258600,0.2586
364,545400,0.5454
365,204200,0.2042
366,153400,0.1534
367,308000,0.308
368,295500,0.2955
369,322200,0.3222
370,339700,0.3397
371,335700,0.3357
372,298800,0.2988
373,251500,0.2515
374,253300,0.2533
375,263700,0.2637
376,266400,0.2664
377,278200,0.2782
378,457200,0.4572
379,324800,0.3248
380,276100,0.2761
381,261300,0.2613
382,304400,0.3044
383,304000,0.304
384,292600,0.2926
385,350800,0.3508
386,282700,0.2827
387,400000,0.4
388,524700,0.5247
389,516900,0.5169
390,412100,0.4121
391,494700,0.4947
392,544500,0.5445
393,668900,0.6689
394,709100,0.7091
395,835000,0.835
396,1076000,1.076
397,474200,0.4742
398,476200,0.4762
399,695200,0.6952
400,777000,0.777
401,851500,0.8515
402,920700,0.9207
403,624800,0.6248
404,880100,0.8801
405,885300,0.8853
406,1052500,1.0525
407,959600,0.9596
408,931900,0.9319
409,301300,0.3013
410,301600,0.3016
411,262700,0.2627
412,261300,0.2613
413,657200,0.6572
414,476700,0.4767
415,489900,0.4899
416,339100,0.3391
417,501200,0.5012
418,592500,0.5925
419,640800,0.6408
420,669300,0.6693
421,673300,0.6733
422,1260800,1.2608
423,802600,0.8026
424,937300,0.9373
425,813600,0.8136
426,691200,0.6912
427,592900,0.5929
428,719800,0.7198
429,613900,0.6139
430,661700,0.6617
431,778400,0.7784
432,635100,0.6351
433,472100,0.4721
434,888400,0.8884
435,515300,0.5153
436,619200,0.6192
437,803300,0.8033
438,661800,0.6618
439,497000,0.497
440,540800,0.5408
441,748300,0.7483
442,672100,0.6721
443,724900,0.7249
444,681800,0.6818
445,711600,0.7116
446,710100,0.7101
447,802100,0.8021
448,1035900,1.0359
449,816700,0.8167
450,978100,0.9781
451,720400,0.7204
452,715700,0.7157
453,524600,0.5246
454,681200,0.6812
455,438800,0.4388
456,379800,0.3798
457,425700,0.4257
458,354300,0.3543
459,1834900,1.8349
460,738600,0.7386
461,356400,0.3564
462,401000,0.401
463,480400,0.4804
464,826400,0.8264
465,662900,0.6629
466,888800,0.8888
467,836500,0.8365
468,836400,0.8364
469,623800,0.6238
470,649700,0.6497
471,868400,0.8684
472,764600,0.7646
473,775200,0.7752
474,747700,0.7477
475,2093300,2.0933
476,401100,0.4011
477,484000,0.484
478,755200,0.7552
479,565100,0.5651
480,487300,0.4873
481,509500,0.5095
482,301800,0.3018
483,277200,0.2772
484,279100,0.2791
485,362700,0.3627
486,573400,0.5734
487,447100,0.4471
488,418700,0.4187
489,404300,0.4043
490,313000,0.313
491,297100,0.2971
492,732500,0.7325
493,612300,0.6123
494,930900,0.9309
495,610000,0.61
496,276500,0.2765
497,151500,0.1515
498,430900,0.4309
499,642700,0.6427
500,231800,0.2318
501,228500,0.2285
502,234800,0.2348
503,248100,0.2481
504,272600,0.2726
505,879100,0.8791
506,741500,0.7415
507,782100,0.7821
508,529700,0.5297
509,378300,0.3783
510,590300,0.5903
511,636500,0.6365
512,480600,0.4806
513,435500,0.4355
514,589100,0.5891
515,718500,0.7185
516,565300,0.5653
517,637400,0.6374
518,698700,0.6987
519,276200,0.2762
520,1008500,1.0085
