seq,latency_ns,latency_ms
1,6134900,6.1349
2,865000,0.865
3,289800,0.2898
4,350800,0.3508
5,425200,0.4252
6,660000,0.66
7,551900,0.5519
8,278000,0.278
9,2197900,2.1979
10,1445800,1.4458
11,4361000,4.361
12,1014000,1.014
13,1695400,1.6954
14,1425900,1.4259
15,583300,0.5833
16,1100900,1.1009
17,1361600,1.3616
18,1605900,1.6059
19,882700,0.8827
20,1818200,1.8182
21,1163800,1.1638
22,1406000,1.406
23,638600,0.6386
24,956900,0.9569
25,697600,0.6976
26,1457700,1.4577
27,911300,0.9113
28,1264400,1.2644
29,1140600,1.1406
30,1272400,1.2724
31,1289300,1.2893
32,993500,0.9935
33,1054500,1.0545
34,418500,0.4185
35,870200,0.8702
36,1220900,1.2209
37,1357100,1.3571
38,2520100,2.5201
39,806100,0.8061
40,601900,0.6019
41,746800,0.7468
42,512800,0.5128
43,342200,0.3422
44,429200,0.4292
45,793800,0.7938
46,1165900,1.1659
47,842600,0.8426
48,1316900,1.3169
49,900500,0.9005
50,1366400,1.3664
51,835900,0.8359
52,1280700,1.2807
53,568800,0.5688
54,344100,0.3441
55,1342800,1.3428
56,537700,0.5377
57,1274600,1.2746
58,446700,0.4467
59,683100,0.6831
60,457800,0.4578
61,849500,0.8495
62,807600,0.8076
63,592500,0.5925
64,968000,0.968
65,512200,0.5122
66,1008100,1.0081
67,400200,0.4002
68,926500,0.9265
69,1316200,1.3162
70,759900,0.7599
71,1254100,1.2541
72,787400,0.7874
73,1089700,1.0897
74,1069300,1.0693
75,488100,0.4881
76,769000,0.769
77,765500,0.7655
78,1317300,1.3173
79,986700,0.9867
80,1335200,1.3352
81,807400,0.8074
82,1196500,1.1965
83,778600,0.7786
84,784900,0.7849
85,572700,0.5727
86,1127000,1.127
87,1037900,1.0379
88,946900,0.9469
89,1148300,1.1483
90,1219100,1.2191
91,1027200,1.0272
92,1516100,1.5161
93,671900,0.6719
94,811000,0.811
95,1008500,1.0085
96,1252800,1.2528
97,1249500,1.2495
98,911300,0.9113
99,964600,0.9646
100,1143700,1.1437
101,790900,0.7909
102,608400,0.6084
103,1118500,1.1185
104,584600,0.5846
105,923600,0.9236
106,1159600,1.1596
107,1030800,1.0308
108,611200,0.6112
109,977200,0.9772
110,2174600,2.1746
111,515400,0.5154
112,4160800,4.1608
113,672200,0.6722
114,1131200,1.1312
115,1372400,1.3724
116,272300,0.2723
117,1078400,1.0784
118,929300,0.9293
119,1204500,1.2045
120,860200,0.8602
121,1011300,1.0113
122,485900,0.4859
123,1075100,1.0751
124,2309500,2.3095
125,819500,0.8195
126,921600,0.9216
127,1141000,1.141
128,1220300,1.2203
129,979500,0.9795
130,1394000,1.394
131,1222900,1.2229
132,1335900,1.3359
133,982700,0.9827
134,1134900,1.1349
135,1365400,1.3654
136,771200,0.7712
137,778700,0.7787
138,1138900,1.1389
139,951100,0.9511
140,855000,0.855
141,842800,0.8428
142,2932400,2.9324
143,998500,0.9985
144,1073100,1.0731
145,907200,0.9072
146,733700,0.7337
147,628100,0.6281
148,882400,0.8824
149,1011600,1.0116
150,1136800,1.1368
151,1161600,1.1616
152,979800,0.9798
153,4438400,4.4384
154,1396400,1.3964
155,373200,0.3732
156,1969300,1.9693
157,554900,0.5549
158,1047200,1.0472
159,942200,0.9422
160,695400,0.6954
161,1120000,1.12
162,609000,0.609
163,853500,0.8535
164,1109300,1.1093
165,3610400,3.6104
166,690100,0.6901
167,793500,0.7935
168,815800,0.8158
169,1414800,1.4148
170,915200,0.9152
171,962200,0.9622
172,1086000,1.086
173,1066400,1.0664
174,976900,0.9769
175,1237000,1.237
176,1076900,1.0769
177,1318700,1.3187
178,1295300,1.2953
179,882900,0.8829
180,1013900,1.0139
181,995000,0.995
182,598500,0.5985
183,1054400,1.0544
184,1280400,1.2804
185,740300,0.7403
186,999100,0.9991
187,1024000,1.024
188,1339500,1.3395
189,689100,0.6891
190,1099400,1.0994
191,1155800,1.1558
192,1185400,1.1854
193,1128200,1.1282
194,2927700,2.9277
195,1364000,1.364
196,1476100,1.4761
197,1311600,1.3116
198,957700,0.9577
199,953600,0.9536
200,1132900,1.1329
201,1286800,1.2868
202,1285100,1.2851
203,740100,0.7401
204,1117800,1.1178
205,1022500,1.0225
206,402100,0.4021
207,1197400,1.1974
208,252300,0.2523
209,763000,0.763
210,1103800,1.1038
