seq,latency_ns,latency_ms
1,5233400,5.2334
2,987200,0.9872
3,1392500,1.3925
4,1185700,1.1857
5,3930600,3.9306
6,1090700,1.0907
7,1795200,1.7952
8,1693100,1.6931
9,1611800,1.6118
10,1632500,1.6325
11,4188700,4.1887
12,1773100,1.7731
13,1556200,1.5562
14,1466200,1.4662
15,1285500,1.2855
16,1224700,1.2247
17,986000,0.986
18,1135400,1.1354
19,444700,0.4447
20,852600,0.8526
21,391200,0.3912
22,835600,0.8356
23,1277800,1.2778
24,294800,0.2948
25,770700,0.7707
26,1105300,1.1053
27,1399800,1.3998
28,554100,0.5541
29,1152900,1.1529
30,1209600,1.2096
31,3691800,3.6918
32,464100,0.4641
33,1369400,1.3694
34,1294900,1.2949
35,1310800,1.3108
36,1106200,1.1062
37,574500,0.5745
38,1268100,1.2681
39,1137400,1.1374
40,915900,0.9159
41,409100,0.4091
42,997800,0.9978
43,317600,0.3176
44,1379800,1.3798
45,524000,0.524
46,2058200,2.0582
47,942800,0.9428
48,811900,0.8119
49,1173800,1.1738
50,898500,0.8985
51,832000,0.832
52,926300,0.9263
53,682100,0.6821
54,800000,0.8
55,370600,0.3706
56,834800,0.8348
57,628400,0.6284
58,850700,0.8507
59,477200,0.4772
60,1016700,1.0167
61,1008100,1.0081
62,1116000,1.116
63,259000,0.259
64,1196600,1.1966
65,892500,0.8925
66,1174800,1.1748
67,592400,0.5924
68,852700,0.8527
69,906900,0.9069
70,349000,0.349
71,1241100,1.2411
72,476800,0.4768
73,1052600,1.0526
74,1223700,1.2237
75,972000,0.972
76,874800,0.8748
77,976200,0.9762
78,721200,0.7212
79,1266700,1.2667
80,185200,0.1852
81,991100,0.9911
82,503900,0.5039
83,902600,0.9026
84,511700,0.5117
85,383000,0.383
86,183400,0.1834
87,728600,0.7286
88,891800,0.8918
89,788200,0.7882
90,504900,0.5049
91,3364400,3.3644
92,1553800,1.5538
93,1113800,1.1138
94,790000,0.79
95,1070400,1.0704
96,1023100,1.0231
97,1070000,1.07
98,291700,0.2917
99,702100,0.7021
100,1069400,1.0694
101,1263300,1.2633
102,692300,0.6923
103,355100,0.3551
104,1109400,1.1094
105,616200,0.6162
106,413700,0.4137
107,559000,0.559
108,633800,0.6338
109,473200,0.4732
110,351400,0.3514
111,869000,0.869
112,794400,0.7944
113,963400,0.9634
114,887200,0.8872
115,603600,0.6036
116,866800,0.8668
117,514600,0.5146
118,811800,0.8118
119,876700,0.8767
120,410800,0.4108
121,905900,0.9059
122,1437000,1.437
123,318600,0.3186
