elapsed_s,cpu_percent,memory_mb
51.602,0.0,2.13
51.703,0.0,2.13
51.804,0.0,2.13
51.905,0.0,2.13
52.006,0.0,2.13
52.106,0.0,2.13
52.207,0.0,2.13
52.308,0.0,2.13
52.409,0.0,2.13
52.510,0.0,2.13
52.611,0.0,2.13
52.712,0.0,2.13
52.813,0.0,2.13
52.913,0.0,2.13
53.014,0.0,2.13
53.115,0.0,2.13
53.216,9.9,2.13
53.317,0.0,2.13
53.418,0.0,2.13
53.519,0.0,2.13
53.620,0.0,2.13
53.720,0.0,2.13
53.821,0.0,2.13
53.922,0.0,2.13
54.023,0.0,2.13
54.124,0.0,2.13
54.224,0.0,2.13
54.325,0.0,2.13
54.426,0.0,2.13
54.527,0.0,2.13
54.628,9.9,2.13
54.729,0.0,2.13
54.830,0.0,2.13
54.931,0.0,2.13
55.032,0.0,2.13
55.133,0.0,2.13
55.233,0.0,2.13
55.334,0.0,2.13
55.435,0.0,2.13
55.535,0.0,2.13
55.636,0.0,2.13
55.737,0.0,2.13
55.838,0.0,2.13
55.938,0.0,2.13
56.039,0.0,2.13
56.140,0.0,2.13
56.241,0.0,2.13
56.342,0.0,2.13
56.443,0.0,2.13
56.543,0.0,2.13
56.644,0.0,2.13
56.745,0.0,2.13
56.845,0.0,2.13
56.946,0.0,2.13
57.047,0.0,2.13
57.148,0.0,2.13
57.249,0.0,2.13
57.350,0.0,2.13
57.451,0.0,2.13
57.552,0.0,2.13
57.652,0.0,2.13
57.753,0.0,2.13
57.854,0.0,2.13
57.955,0.0,2.13
58.056,0.0,2.13
58.157,0.0,2.13
58.258,0.0,2.13
58.359,0.0,2.13
58.460,0.0,2.13
58.561,0.0,2.13
58.661,0.0,2.13
58.762,0.0,2.13
58.863,0.0,2.13
58.964,0.0,2.13
59.064,0.0,2.13
59.165,0.0,2.13
59.266,0.0,2.13
59.367,0.0,2.13
59.468,0.0,2.13
59.569,0.0,2.13
59.669,0.0,2.13
59.770,0.0,2.13
59.871,0.0,2.13
59.972,0.0,2.13
60.073,0.0,2.13
60.174,0.0,2.13
60.274,0.0,2.13
60.375,0.0,2.13
60.476,0.0,2.13
60.577,0.0,2.13
60.678,0.0,2.13
60.778,0.0,2.13
60.879,0.0,2.13
60.980,0.0,2.13
61.081,0.0,2.13
61.182,0.0,2.13
61.283,0.0,2.13
61.384,0.0,2.13
61.484,0.0,2.13
61.585,0.0,2.13
61.686,0.0,2.13
61.787,0.0,2.13
61.888,0.0,2.13
61.989,0.0,2.13
62.090,0.0,2.13
62.191,0.0,2.13
62.291,0.0,2.13
62.392,0.0,2.13
62.493,0.0,2.13
62.594,0.0,2.13
62.695,0.0,2.13
62.796,0.0,2.13
62.896,0.0,2.13
62.997,0.0,2.13
63.098,0.0,2.13
63.199,0.0,2.13
63.300,0.0,2.13
63.401,0.0,2.13
63.502,0.0,2.13
63.603,0.0,2.13
63.704,0.0,2.13
63.804,0.0,2.13
63.905,0.0,2.13
64.006,0.0,2.13
64.107,0.0,2.13
64.208,0.0,2.13
64.308,0.0,2.13
64.409,0.0,2.13
64.510,0.0,2.13
64.611,9.9,2.13
64.712,0.0,2.13
64.812,0.0,2.13
64.913,0.0,2.13
65.014,0.0,2.13
65.115,0.0,2.13
65.216,9.9,2.13
65.317,0.0,2.13
65.417,0.0,2.13
65.518,0.0,2.13
65.619,0.0,2.13
65.720,0.0,2.13
65.821,0.0,2.13
65.922,0.0,2.13
66.022,0.0,2.13
66.123,0.0,2.13
66.224,0.0,2.13
66.325,0.0,2.13
66.426,0.0,2.13
66.526,0.0,2.13
66.627,0.0,2.13
66.728,0.0,2.13
66.829,0.0,2.13
66.930,0.0,2.13
67.030,0.0,2.13
67.131,0.0,2.13
67.232,0.0,2.13
67.333,0.0,2.13
67.434,0.0,2.13
67.536,0.0,2.13
67.637,0.0,2.13
67.738,0.0,2.13
67.838,0.0,2.13
67.939,0.0,2.13
68.040,0.0,2.13
68.141,0.0,2.13
68.242,0.0,2.13
68.343,0.0,2.13
68.444,0.0,2.13
68.545,0.0,2.13
68.646,0.0,2.13
68.746,0.0,2.13
