seq,latency_ns,latency_ms
322,610554,0.6106
323,623829,0.6238
324,611113,0.6111
325,604310,0.6043
326,642972,0.643
327,628823,0.6288
328,656473,0.6565
329,430025,0.43
330,612979,0.613
331,495166,0.4952
332,627618,0.6276
333,622765,0.6228
334,618248,0.6182
335,610548,0.6105
336,658097,0.6581
337,624704,0.6247
338,610462,0.6105
339,184093,0.1841
340,616280,0.6163
341,616853,0.6169
342,744741,0.7447
343,662560,0.6626
344,616761,0.6168
345,603747,0.6037
346,613350,0.6133
347,610655,0.6107
348,613089,0.6131
349,611719,0.6117
350,615613,0.6156
351,615430,0.6154
352,605879,0.6059
353,498662,0.4987
354,586885,0.5869
355,764732,0.7647
356,552973,0.553
357,612821,0.6128
358,567113,0.5671
359,610145,0.6101
360,552574,0.5526
361,552230,0.5522
362,518685,0.5187
363,578770,0.5788
364,597689,0.5977
365,596605,0.5966
366,567778,0.5678
367,562432,0.5624
368,557517,0.5575
369,587283,0.5873
370,501882,0.5019
371,521732,0.5217
372,489326,0.4893
373,546993,0.547
374,612727,0.6127
375,481989,0.482
376,549227,0.5492
377,549535,0.5495
378,545496,0.5455
379,542513,0.5425
380,593923,0.5939
381,403713,0.4037
382,559649,0.5596
383,528457,0.5285
384,603142,0.6031
385,611103,0.6111
386,530971,0.531
387,531846,0.5318
388,546625,0.5466
389,678397,0.6784
390,727511,0.7275
391,609405,0.6094
392,615604,0.6156
393,672159,0.6722
394,876047,0.876
395,567950,0.5679
396,538340,0.5383
397,562151,0.5622
398,566493,0.5665
399,631026,0.631
400,855097,0.8551
401,212944,0.2129
402,561697,0.5617
403,553401,0.5534
404,581377,0.5814
405,543606,0.5436
406,559169,0.5592
407,707094,0.7071
408,623078,0.6231
409,618232,0.6182
410,620707,0.6207
411,608745,0.6087
412,622530,0.6225
413,644563,0.6446
414,611862,0.6119
415,619208,0.6192
416,606378,0.6064
417,660496,0.6605
418,662498,0.6625
419,659001,0.659
420,647218,0.6472
421,669370,0.6694
422,660614,0.6606
423,608598,0.6086
424,624901,0.6249
425,641404,0.6414
426,635980,0.636
427,710802,0.7108
428,925700,0.9257
429,621149,0.6211
430,612894,0.6129
431,265639,0.2656
432,675295,0.6753
433,450848,0.4508
434,625568,0.6256
435,597329,0.5973
436,601333,0.6013
437,609708,0.6097
438,612150,0.6121
439,654390,0.6544
440,648719,0.6487
441,846198,0.8462
442,581251,0.5813
443,555290,0.5553
444,607130,0.6071
445,553976,0.554
446,532910,0.5329
447,190170,0.1902
448,525158,0.5252
449,695151,0.6952
450,605349,0.6053
451,613098,0.6131
452,612204,0.6122
453,613770,0.6138
454,605633,0.6056
455,857991,0.858
456,670588,0.6706
457,689201,0.6892
458,610782,0.6108
459,612911,0.6129
460,615979,0.616
461,629067,0.6291
462,614327,0.6143
463,603615,0.6036
464,640453,0.6405
465,616195,0.6162
466,624815,0.6248
467,624442,0.6244
468,614327,0.6143
469,618630,0.6186
470,611675,0.6117
471,611986,0.612
472,615492,0.6155
473,617972,0.618
474,627355,0.6274
475,619775,0.6198
476,593689,0.5937
477,703754,0.7038
478,631941,0.6319
479,557425,0.5574
480,627117,0.6271
481,511870,0.5119
482,595447,0.5954
483,263657,0.2637
484,355800,0.3558
485,529277,0.5293
486,552197,0.5522
487,601880,0.6019
488,593703,0.5937
489,566999,0.567
490,555730,0.5557
491,577556,0.5776
492,558244,0.5582
493,553801,0.5538
494,459678,0.4597
495,518173,0.5182
496,552494,0.5525
497,557293,0.5573
498,551990,0.552
499,190309,0.1903
500,547491,0.5475
501,534967,0.535
502,595823,0.5958
503,514417,0.5144
504,543737,0.5437
505,528060,0.5281
506,565646,0.5656
507,554536,0.5545
508,603211,0.6032
509,555424,0.5554
510,762311,0.7623
511,663894,0.6639
512,691906,0.6919
513,649988,0.65
514,669139,0.6691
515,668984,0.669
516,985127,0.9851
517,594654,0.5947
518,560460,0.5605
519,604587,0.6046
520,590158,0.5902
521,588760,0.5888
522,553721,0.5537
523,508757,0.5088
524,530750,0.5308
525,405361,0.4054
526,704759,0.7048
527,621046,0.621
528,664156,0.6642
529,658399,0.6584
530,655110,0.6551
531,644953,0.645
532,669529,0.6695
533,639354,0.6394
534,490412,0.4904
535,554223,0.5542
536,622427,0.6224
537,614513,0.6145
538,719868,0.7199
539,618504,0.6185
540,623282,0.6233
541,608572,0.6086
542,621281,0.6213
543,612001,0.612
544,616082,0.6161
545,620389,0.6204
546,627729,0.6277
547,619119,0.6191
548,625060,0.6251
549,617736,0.6177
550,146656,0.1467
551,597185,0.5972
552,609174,0.6092
553,607707,0.6077
554,611079,0.6111
555,629793,0.6298
556,682421,0.6824
557,627646,0.6276
558,628790,0.6288
559,617844,0.6178
560,611948,0.6119
561,609800,0.6098
562,626724,0.6267
563,624978,0.625
564,673113,0.6731
565,604569,0.6046
566,612468,0.6125
567,651323,0.6513
568,651511,0.6515
569,609823,0.6098
570,620015,0.62
571,627560,0.6276
572,613443,0.6134
573,617103,0.6171
574,628103,0.6281
575,612346,0.6123
576,616307,0.6163
577,613500,0.6135
578,631177,0.6312
579,606818,0.6068
580,651310,0.6513
581,619363,0.6194
582,621228,0.6212
583,628156,0.6282
584,626119,0.6261
585,621313,0.6213
586,616987,0.617
587,642019,0.642
588,637208,0.6372
589,656187,0.6562
590,652578,0.6526
591,637573,0.6376
592,671515,0.6715
593,649770,0.6498
594,671682,0.6717
595,645207,0.6452
596,679423,0.6794
597,669602,0.6696
598,671561,0.6716
599,669917,0.6699
600,649794,0.6498
601,666636,0.6666
602,890332,0.8903
603,586056,0.5861
604,530945,0.5309
605,550301,0.5503
606,602766,0.6028
607,578959,0.579
608,515837,0.5158
609,521735,0.5217
610,591456,0.5915
611,556999,0.557
