elapsed_s,cpu_percent,memory_mb
0.000,0.0,2.14
0.102,0.0,2.15
0.202,0.0,2.15
0.302,0.0,2.15
0.403,0.0,2.15
0.504,0.0,2.15
0.605,0.0,2.15
0.706,0.0,2.15
0.806,0.0,2.15
0.907,0.0,2.15
1.007,0.0,2.15
1.109,0.0,2.15
1.209,0.0,2.15
1.310,0.0,2.15
1.410,0.0,2.15
1.511,0.0,2.15
1.611,0.0,2.15
1.712,0.0,2.15
1.813,0.0,2.15
1.913,0.0,2.15
2.013,0.0,2.15
2.114,0.0,2.15
2.214,0.0,2.15
2.315,0.0,2.15
2.415,0.0,2.15
2.515,0.0,2.15
2.616,0.0,2.15
2.717,0.0,2.15
2.817,0.0,2.15
2.918,0.0,2.15
3.019,0.0,2.15
3.119,0.0,2.15
3.219,0.0,2.15
3.320,0.0,2.15
3.421,0.0,2.15
3.521,0.0,2.15
3.622,0.0,2.15
3.722,0.0,2.15
3.823,0.0,2.15
3.923,0.0,2.15
4.024,0.0,2.15
4.124,0.0,2.15
4.225,0.0,2.15
4.326,0.0,2.15
4.426,0.0,2.15
4.527,0.0,2.15
4.628,0.0,2.15
4.728,0.0,2.15
4.829,0.0,2.15
4.929,0.0,2.15
5.030,0.0,2.15
5.131,0.0,2.15
5.232,0.0,2.15
5.332,0.0,2.15
5.433,0.0,2.15
5.533,0.0,2.15
5.634,0.0,2.15
5.734,0.0,2.15
5.835,0.0,2.15
5.936,0.0,2.15
6.038,0.0,2.15
6.139,0.0,2.15
6.241,0.0,2.15
6.342,0.0,2.15
6.443,0.0,2.15
6.544,0.0,2.15
6.645,0.0,2.15
6.746,0.0,2.15
6.848,0.0,2.15
6.949,0.0,2.15
7.050,0.0,2.15
7.151,0.0,2.15
7.252,0.0,2.15
7.353,0.0,2.15
7.454,0.0,2.15
7.556,0.0,2.15
7.656,0.0,2.15
7.757,0.0,2.15
7.857,0.0,2.15
7.958,0.0,2.15
8.059,0.0,2.15
8.160,0.0,2.15
8.260,0.0,2.15
8.361,0.0,2.15
8.462,0.0,2.15
8.563,0.0,2.15
8.664,0.0,2.15
8.765,0.0,2.15
8.866,0.0,2.15
8.966,0.0,2.15
9.067,0.0,2.15
9.168,0.0,2.15
9.269,0.0,2.15
9.370,0.0,2.15
9.471,0.0,2.15
9.572,0.0,2.15
9.673,0.0,2.15
9.774,0.0,2.15
9.875,0.0,2.15
9.976,0.0,2.15
10.077,0.0,2.15
10.178,0.0,2.15
10.279,0.0,2.15
10.380,0.0,2.15
10.481,0.0,2.15
10.582,0.0,2.15
10.682,0.0,2.15
10.783,0.0,2.15
10.884,0.0,2.15
10.985,0.0,2.15
11.085,0.0,2.15
11.187,0.0,2.15
11.288,0.0,2.15
11.389,0.0,2.15
11.490,0.0,2.15
11.591,0.0,2.15
11.691,0.0,2.15
11.792,0.0,2.15
11.893,0.0,2.15
11.993,0.0,2.15
12.094,0.0,2.15
12.196,0.0,2.15
12.297,0.0,2.15
12.397,0.0,2.15
12.498,0.0,2.15
12.599,0.0,2.15
12.700,0.0,2.15
12.801,0.0,2.15
12.902,0.0,2.15
13.003,0.0,2.15
13.104,0.0,2.15
13.205,0.0,2.15
13.306,0.0,2.15
13.407,0.0,2.15
13.508,0.0,2.15
13.609,0.0,2.15
13.710,0.0,2.15
13.810,0.0,2.15
13.911,0.0,2.15
14.012,0.0,2.15
14.113,0.0,2.15
14.214,0.0,2.15
14.314,0.0,2.15
14.415,0.0,2.15
14.516,0.0,2.15
14.617,0.0,2.15
14.717,0.0,2.15
14.818,0.0,2.15
14.919,0.0,2.15
15.019,0.0,2.15
15.120,0.0,2.15
15.221,0.0,2.15
15.321,0.0,2.15
15.422,0.0,2.15
15.522,0.0,2.15
15.623,0.0,2.15
15.724,0.0,2.15
15.825,0.0,2.15
15.925,0.0,2.15
16.026,0.0,2.15
16.127,0.0,2.15
16.228,0.0,2.15
16.328,0.0,2.15
16.428,0.0,2.15
16.529,0.0,2.15
16.630,0.0,2.15
16.730,0.0,2.15
16.831,0.0,2.15
16.932,0.0,2.15
17.032,0.0,2.15
17.133,0.0,2.15
17.234,0.0,2.15
17.334,0.0,2.15
17.435,0.0,2.15
17.536,0.0,2.15
17.637,0.0,2.15
17.737,0.0,2.15
17.838,0.0,2.15
17.939,0.0,2.15
18.040,0.0,2.15
18.141,0.0,2.15
18.241,0.0,2.15
18.342,0.0,2.15
18.443,0.0,2.15
18.544,0.0,2.15
18.645,0.0,2.15
18.745,0.0,2.15
18.846,0.0,2.15
18.947,0.0,2.15
19.049,0.0,2.15
19.150,0.0,2.15
19.251,0.0,2.15
19.352,0.0,2.15
19.453,0.0,2.15
19.555,0.0,2.15
19.655,0.0,2.15
19.756,0.0,2.15
19.857,0.0,2.15
19.958,0.0,2.15
20.059,0.0,2.15
20.160,0.0,2.15
20.261,0.0,2.15
20.362,0.0,2.15
20.463,0.0,2.15
20.564,0.0,2.15
20.665,0.0,2.15
20.766,0.0,2.15
20.867,9.9,2.15
20.969,0.0,2.15
21.070,0.0,2.15
21.172,0.0,2.15
21.273,0.0,2.15
21.374,0.0,2.15
21.475,0.0,2.15
21.576,0.0,2.15
21.677,0.0,2.15
21.777,0.0,2.15
21.878,0.0,2.15
21.979,0.0,2.15
22.080,0.0,2.15
22.181,0.0,2.15
22.282,0.0,2.15
22.383,0.0,2.15
22.484,0.0,2.15
22.584,0.0,2.15
22.685,0.0,2.15
22.786,0.0,2.15
22.887,0.0,2.15
22.988,0.0,2.15
23.089,0.0,2.15
23.190,0.0,2.15
23.291,0.0,2.15
23.392,0.0,2.15
23.493,0.0,2.15
23.594,0.0,2.15
23.694,0.0,2.15
23.794,0.0,2.15
23.895,0.0,2.15
23.996,0.0,2.15
24.097,0.0,2.15
24.197,0.0,2.15
24.298,0.0,2.15
24.399,0.0,2.15
24.500,0.0,2.15
24.601,0.0,2.15
24.703,0.0,2.15
24.804,0.0,2.15
24.905,0.0,2.15
25.005,0.0,2.15
25.106,0.0,2.15
25.206,0.0,2.15
25.307,0.0,2.15
25.408,0.0,2.15
25.509,0.0,2.15
25.609,0.0,2.15
25.710,0.0,2.15
25.811,0.0,2.15
25.912,0.0,2.15
26.013,0.0,2.15
26.113,0.0,2.15
26.213,0.0,2.15
26.314,0.0,2.15
26.414,0.0,2.15
26.515,0.0,2.15
26.616,0.0,2.15
26.717,0.0,2.15
26.818,0.0,2.15
26.918,0.0,2.15
27.019,0.0,2.15
27.120,0.0,2.15
27.220,0.0,2.15
27.321,0.0,2.15
27.422,0.0,2.15
27.522,0.0,2.15
27.623,0.0,2.15
27.724,0.0,2.15
27.824,0.0,2.15
27.924,0.0,2.15
28.025,0.0,2.15
28.125,0.0,2.15
28.226,0.0,2.15
28.327,0.0,2.15
28.427,0.0,2.15
28.528,0.0,2.15
28.628,0.0,2.15
28.729,0.0,2.15
28.829,0.0,2.15
28.930,0.0,2.15
29.031,0.0,2.15
29.131,0.0,2.15
29.232,0.0,2.15
29.332,0.0,2.15
29.433,0.0,2.15
29.533,0.0,2.15
29.634,0.0,2.15
29.735,0.0,2.15
29.836,0.0,2.15
29.936,0.0,2.15
30.037,0.0,2.15
30.138,0.0,2.15
30.239,0.0,2.15
30.340,0.0,2.15
30.440,0.0,2.15
30.542,0.0,2.15
30.642,0.0,2.15
30.743,0.0,2.15
30.844,0.0,2.15
30.945,0.0,2.15
31.047,0.0,2.15
31.148,0.0,2.15
31.249,0.0,2.15
31.350,0.0,2.15
31.450,0.0,2.15
31.551,0.0,2.15
31.652,0.0,2.15
31.753,0.0,2.15
31.854,0.0,2.15
31.955,0.0,2.15
32.055,0.0,2.15
32.157,0.0,2.15
32.257,0.0,2.15
32.359,0.0,2.15
32.459,0.0,2.15
32.561,0.0,2.15
32.661,0.0,2.15
32.762,0.0,2.15
32.863,0.0,2.15
32.964,0.0,2.15
33.066,0.0,2.15
33.166,0.0,2.15
33.268,0.0,2.15
33.369,0.0,2.15
33.470,0.0,2.15
33.571,0.0,2.15
33.672,0.0,2.15
33.773,0.0,2.15
33.873,0.0,2.15
33.974,0.0,2.15
34.075,0.0,2.15
34.176,0.0,2.15
34.276,0.0,2.15
34.377,0.0,2.15
34.478,0.0,2.15
34.578,0.0,2.15
34.679,0.0,2.15
34.780,0.0,2.15
34.880,0.0,2.15
34.981,0.0,2.15
35.082,0.0,2.15
35.182,0.0,2.15
35.283,0.0,2.15
35.384,0.0,2.15
35.485,0.0,2.15
35.586,0.0,2.15
35.686,0.0,2.15
35.787,0.0,2.15
35.887,0.0,2.15
35.988,0.0,2.15
36.089,0.0,2.15
36.190,0.0,2.15
36.291,0.0,2.15
36.392,0.0,2.15
36.494,0.0,2.15
36.595,0.0,2.15
36.695,0.0,2.15
36.796,0.0,2.15
36.897,0.0,2.15
36.998,0.0,2.15
37.098,0.0,2.15
37.199,0.0,2.15
37.300,0.0,2.15
37.400,0.0,2.15
37.501,0.0,2.15
37.602,0.0,2.15
37.704,0.0,2.15
37.804,0.0,2.15
37.906,0.0,2.15
38.006,0.0,2.15
38.108,0.0,2.15
38.208,0.0,2.15
