elapsed_s,cpu_percent,memory_mb
0.000,0.0,2.11
0.101,0.0,2.11
0.201,0.0,2.11
0.301,0.0,2.11
0.402,0.0,2.11
0.502,0.0,2.11
0.603,0.0,2.11
0.703,0.0,2.11
0.804,0.0,2.11
0.905,0.0,2.11
1.005,0.0,2.11
1.106,0.0,2.11
1.207,0.0,2.11
1.307,0.0,2.11
1.408,0.0,2.11
1.508,0.0,2.11
1.609,0.0,2.11
1.709,0.0,2.11
1.811,0.0,2.11
1.912,0.0,2.11
2.013,0.0,2.11
2.114,0.0,2.11
2.215,0.0,2.11
2.316,0.0,2.11
2.416,0.0,2.11
2.517,0.0,2.11
2.618,0.0,2.11
2.720,0.0,2.11
2.820,0.0,2.11
2.921,0.0,2.11
3.022,0.0,2.11
3.122,0.0,2.11
3.223,0.0,2.11
3.323,0.0,2.11
3.423,0.0,2.11
3.524,0.0,2.11
3.624,0.0,2.11
3.725,0.0,2.11
3.826,0.0,2.11
3.927,0.0,2.11
4.028,0.0,2.11
4.129,0.0,2.11
4.230,0.0,2.11
4.331,0.0,2.11
4.432,0.0,2.11
4.533,0.0,2.11
4.633,0.0,2.11
4.734,0.0,2.11
4.835,0.0,2.11
4.936,0.0,2.11
5.037,0.0,2.11
5.138,0.0,2.11
5.239,0.0,2.11
5.340,0.0,2.11
5.441,0.0,2.11
5.542,0.0,2.11
5.643,0.0,2.11
5.744,0.0,2.11
5.845,0.0,2.11
5.946,0.0,2.11
6.047,0.0,2.11
6.148,0.0,2.11
6.248,0.0,2.11
6.349,0.0,2.11
6.450,0.0,2.11
6.550,0.0,2.11
6.651,0.0,2.11
6.752,0.0,2.11
6.853,0.0,2.11
6.954,0.0,2.11
7.055,0.0,2.11
7.156,0.0,2.11
7.258,0.0,2.11
7.359,0.0,2.11
7.460,0.0,2.11
7.560,0.0,2.11
7.662,0.0,2.11
7.763,0.0,2.11
7.864,0.0,2.11
7.965,0.0,2.11
8.066,0.0,2.11
8.166,0.0,2.11
8.268,0.0,2.11
8.368,0.0,2.11
8.468,0.0,2.11
8.569,0.0,2.11
8.670,0.0,2.11
8.770,0.0,2.11
8.871,0.0,2.11
8.972,0.0,2.11
9.072,0.0,2.11
9.173,0.0,2.11
9.273,0.0,2.11
9.374,0.0,2.11
9.475,0.0,2.11
9.575,0.0,2.11
9.676,0.0,2.11
9.777,0.0,2.11
9.878,0.0,2.11
9.978,0.0,2.11
10.079,0.0,2.11
10.180,0.0,2.11
10.281,0.0,2.11
10.382,0.0,2.11
10.482,0.0,2.11
10.583,0.0,2.11
10.684,0.0,2.11
10.786,0.0,2.11
10.887,0.0,2.11
10.987,0.0,2.11
11.088,0.0,2.11
11.189,0.0,2.11
11.290,0.0,2.11
11.390,0.0,2.11
11.491,0.0,2.11
11.592,0.0,2.11
11.693,0.0,2.11
11.794,0.0,2.11
11.894,0.0,2.11
11.995,0.0,2.11
12.095,0.0,2.11
12.196,0.0,2.11
12.297,0.0,2.11
12.398,0.0,2.11
12.498,0.0,2.11
12.598,0.0,2.11
12.699,0.0,2.11
12.800,0.0,2.11
12.900,0.0,2.11
13.001,0.0,2.11
13.102,0.0,2.11
13.202,0.0,2.11
13.303,0.0,2.11
13.404,0.0,2.11
13.505,0.0,2.11
13.606,0.0,2.11
13.708,0.0,2.11
13.809,0.0,2.11
13.909,0.0,2.11
14.010,0.0,2.11
14.111,0.0,2.11
14.211,0.0,2.11
14.313,0.0,2.11
14.413,0.0,2.11
14.514,0.0,2.11
14.615,0.0,2.11
14.716,0.0,2.11
14.817,0.0,2.11
14.918,0.0,2.11
15.019,0.0,2.11
15.120,0.0,2.11
15.221,0.0,2.11
15.322,0.0,2.11
15.423,0.0,2.11
15.523,0.0,2.11
15.624,0.0,2.11
15.725,0.0,2.11
15.825,0.0,2.11
15.926,0.0,2.11
16.027,0.0,2.11
16.128,0.0,2.11
16.229,0.0,2.11
16.330,0.0,2.11
16.431,0.0,2.11
16.532,0.0,2.11
16.633,0.0,2.11
16.735,0.0,2.11
16.836,0.0,2.11
16.937,0.0,2.11
17.037,0.0,2.11
17.138,0.0,2.11
17.239,0.0,2.11
17.340,0.0,2.11
17.441,0.0,2.11
17.542,0.0,2.11
17.642,0.0,2.11
17.744,0.0,2.11
17.845,0.0,2.11
17.946,0.0,2.11
18.047,0.0,2.11
18.147,0.0,2.11
18.248,0.0,2.11
18.349,0.0,2.11
18.450,0.0,2.11
18.550,0.0,2.11
18.651,0.0,2.11
18.752,0.0,2.11
18.853,0.0,2.11
18.954,0.0,2.11
19.055,0.0,2.11
19.156,0.0,2.11
19.257,0.0,2.11
19.358,0.0,2.11
19.459,0.0,2.11
19.560,0.0,2.11
19.660,0.0,2.11
19.760,0.0,2.11
19.861,0.0,2.11
19.961,0.0,2.11
20.062,0.0,2.11
20.163,0.0,2.11
20.264,0.0,2.11
20.366,0.0,2.11
20.467,0.0,2.11
20.567,0.0,2.11
20.669,0.0,2.11
20.769,0.0,2.11
20.870,0.0,2.11
20.971,0.0,2.11
21.072,0.0,2.11
21.173,0.0,2.11
21.274,0.0,2.11
21.375,0.0,2.11
21.476,0.0,2.11
21.576,0.0,2.11
21.678,0.0,2.11
21.779,0.0,2.11
21.881,0.0,2.11
21.982,0.0,2.11
22.083,0.0,2.11
22.183,0.0,2.11
22.284,0.0,2.11
22.384,0.0,2.11
22.485,0.0,2.11
22.586,0.0,2.11
22.687,0.0,2.11
22.788,0.0,2.11
22.888,0.0,2.11
22.989,0.0,2.11
23.090,0.0,2.11
23.191,0.0,2.11
23.292,0.0,2.11
23.393,0.0,2.11
23.494,0.0,2.11
