seq,latency_ns,latency_ms
1,111822,0.1118
2,171230,0.1712
3,91717,0.0917
4,92695,0.0927
5,72890,0.0729
6,59630,0.0596
7,112448,0.1124
8,85755,0.0858
9,75867,0.0759
10,85698,0.0857
11,128010,0.128
12,83182,0.0832
13,114781,0.1148
14,107031,0.107
15,282257,0.2823
16,417482,0.4175
17,137395,0.1374
18,214416,0.2144
19,82380,0.0824
20,79976,0.08
21,139656,0.1397
22,185199,0.1852
23,334968,0.335
24,294697,0.2947
25,243746,0.2437
26,219782,0.2198
27,233216,0.2332
28,315005,0.315
29,597884,0.5979
30,702671,0.7027
31,572789,0.5728
32,309698,0.3097
33,772785,0.7728
34,236883,0.2369
35,291778,0.2918
36,290691,0.2907
37,259095,0.2591
38,327347,0.3273
39,320606,0.3206
40,352862,0.3529
41,807346,0.8073
42,487988,0.488
43,649284,0.6493
44,487237,0.4872
45,569514,0.5695
46,542469,0.5425
47,169716,0.1697
48,236539,0.2365
49,143445,0.1434
50,165126,0.1651
51,155918,0.1559
52,149769,0.1498
53,136024,0.136
54,131924,0.1319
55,204596,0.2046
56,128693,0.1287
57,131785,0.1318
58,131604,0.1316
59,135638,0.1356
60,144211,0.1442
61,136964,0.137
62,100499,0.1005
63,246078,0.2461
64,140863,0.1409
65,91502,0.0915
66,125244,0.1252
67,96759,0.0968
68,122315,0.1223
69,120747,0.1207
70,111412,0.1114
71,109936,0.1099
72,222755,0.2228
73,149721,0.1497
74,102021,0.102
75,159345,0.1593
76,132112,0.1321
77,226510,0.2265
78,225390,0.2254
79,112162,0.1122
80,71760,0.0718
81,29412,0.0294
82,88753,0.0888
83,87133,0.0871
84,27979,0.028
85,110760,0.1108
86,82782,0.0828
87,64046,0.064
88,29658,0.0297
89,28245,0.0282
90,108599,0.1086
91,72847,0.0728
92,116053,0.1161
93,86463,0.0865
94,72027,0.072
95,27144,0.0271
96,28969,0.029
97,28598,0.0286
98,29165,0.0292
99,29208,0.0292
100,284920,0.2849
101,125844,0.1258
102,191468,0.1915
103,92106,0.0921
104,109309,0.1093
105,153353,0.1534
106,183807,0.1838
107,152715,0.1527
108,145317,0.1453
109,103100,0.1031
110,93889,0.0939
111,92885,0.0929
112,142411,0.1424
113,109448,0.1094
114,105665,0.1057
115,290255,0.2903
116,152377,0.1524
117,95815,0.0958
118,124601,0.1246
119,125109,0.1251
120,147863,0.1479
121,120199,0.1202
122,219453,0.2195
123,152095,0.1521
124,230764,0.2308
125,136496,0.1365
126,137917,0.1379
127,139969,0.14
128,133616,0.1336
129,275942,0.2759
130,167017,0.167
131,202419,0.2024
132,118030,0.118
133,70148,0.0701
134,60781,0.0608
135,92923,0.0929
136,98198,0.0982
137,86429,0.0864
138,79996,0.08
139,96450,0.0964
140,114954,0.115
141,95826,0.0958
142,88915,0.0889
143,96691,0.0967
144,75482,0.0755
145,128894,0.1289
146,136180,0.1362
147,104385,0.1044
148,116807,0.1168
149,227635,0.2276
150,124475,0.1245
151,126398,0.1264
152,305420,0.3054
153,122652,0.1227
154,108319,0.1083
155,152107,0.1521
156,140858,0.1409
157,137207,0.1372
158,77017,0.077
159,202793,0.2028
160,155822,0.1558
161,203306,0.2033
162,168813,0.1688
163,143312,0.1433
164,137859,0.1379
165,150693,0.1507
166,333039,0.333
167,208455,0.2085
168,196017,0.196
169,137867,0.1379
170,136052,0.1361
171,157885,0.1579
172,128764,0.1288
173,128273,0.1283
174,182303,0.1823
175,180298,0.1803
176,122859,0.1229
177,135685,0.1357
178,139123,0.1391
179,157360,0.1574
180,157188,0.1572
181,153572,0.1536
182,132930,0.1329
183,136625,0.1366
184,136166,0.1362
185,130592,0.1306
186,106307,0.1063
187,146550,0.1466
188,359197,0.3592
189,158288,0.1583
190,178061,0.1781
191,144634,0.1446
192,106131,0.1061
193,107177,0.1072
194,138493,0.1385
195,137765,0.1378
196,153603,0.1536
197,284369,0.2844
198,137035,0.137
199,140263,0.1403
200,135616,0.1356
201,133555,0.1336
202,80847,0.0808
203,168649,0.1686
204,111038,0.111
205,146619,0.1466
206,135463,0.1355
207,131260,0.1313
208,131732,0.1317
209,135160,0.1352
210,170673,0.1707
211,113547,0.1135
212,209374,0.2094
213,135096,0.1351
214,180186,0.1802
215,104141,0.1041
216,100605,0.1006
217,257546,0.2575
218,260872,0.2609
219,196323,0.1963
220,101969,0.102
221,170663,0.1707
222,137145,0.1371
223,132161,0.1322
224,171143,0.1711
225,138294,0.1383
226,248736,0.2487
227,138044,0.138
228,137102,0.1371
229,143703,0.1437
230,105272,0.1053
231,262461,0.2625
232,133217,0.1332
233,134798,0.1348
234,129583,0.1296
235,137095,0.1371
236,130773,0.1308
237,100850,0.1008
238,129619,0.1296
239,305680,0.3057
240,144664,0.1447
241,148916,0.1489
242,154890,0.1549
243,136398,0.1364
244,136434,0.1364
245,137062,0.1371
246,179711,0.1797
247,118468,0.1185
248,243967,0.244
249,136662,0.1367
250,109321,0.1093
251,135050,0.1351
252,170067,0.1701
253,372800,0.3728
254,130428,0.1304
255,157344,0.1573
256,137130,0.1371
257,132246,0.1322
258,140173,0.1402
259,108513,0.1085
260,104706,0.1047
261,171592,0.1716
262,189260,0.1893
263,145501,0.1455
264,158977,0.159
265,134783,0.1348
266,136547,0.1365
267,194400,0.1944
268,129391,0.1294
269,139497,0.1395
270,109519,0.1095
271,104246,0.1042
272,126618,0.1266
273,127094,0.1271
274,129180,0.1292
275,300490,0.3005
276,110368,0.1104
277,111272,0.1113
278,144346,0.1443
279,121582,0.1216
280,77460,0.0775
281,179091,0.1791
282,176337,0.1763
283,158271,0.1583
284,231958,0.232
285,224796,0.2248
286,535053,0.5351
287,243690,0.2437
288,306724,0.3067
289,664452,0.6645
290,497950,0.498
291,223146,0.2231
292,213704,0.2137
293,216030,0.216
294,233080,0.2331
295,237995,0.238
296,242522,0.2425
297,259910,0.2599
298,239923,0.2399
299,215336,0.2153
300,217906,0.2179
301,294130,0.2941
302,227300,0.2273
303,244031,0.244
304,231757,0.2318
305,303118,0.3031
306,233776,0.2338
307,301006,0.301
308,229631,0.2296
309,261015,0.261
310,231477,0.2315
311,256506,0.2565
312,593615,0.5936
313,583079,0.5831
314,434514,0.4345
315,527027,0.527
316,598020,0.598
317,583872,0.5839
318,538527,0.5385
319,560028,0.56
320,518436,0.5184
321,558720,0.5587
322,545396,0.5454
323,631205,0.6312
324,505847,0.5058
325,465117,0.4651
326,549473,0.5495
327,598047,0.598
328,640301,0.6403
329,553189,0.5532
330,533307,0.5333
331,438166,0.4382
332,419508,0.4195
333,496130,0.4961
334,686916,0.6869
335,970163,0.9702
336,694503,0.6945
337,474988,0.475
338,477312,0.4773
339,246921,0.2469
340,432906,0.4329
341,476457,0.4765
342,684559,0.6846
343,493115,0.4931
344,569671,0.5697
345,733402,0.7334
346,730389,0.7304
347,693739,0.6937
348,633981,0.634
349,509846,0.5098
350,504490,0.5045
351,503064,0.5031
352,473786,0.4738
353,468253,0.4683
354,466549,0.4665
355,525340,0.5253
356,580735,0.5807
357,563026,0.563
358,503410,0.5034
359,511265,0.5113
360,487528,0.4875
361,459294,0.4593
362,388956,0.389
363,472822,0.4728
364,455735,0.4557
365,521660,0.5217
366,657393,0.6574
367,261728,0.2617
368,266242,0.2662
369,196280,0.1963
370,120433,0.1204
371,290894,0.2909
372,268625,0.2686
373,343893,0.3439
374,434512,0.4345
375,332229,0.3322
376,430848,0.4308
377,534517,0.5345
378,293249,0.2932
379,432105,0.4321
380,373690,0.3737
381,477235,0.4772
382,638779,0.6388
383,252332,0.2523
384,239432,0.2394
385,445885,0.4459
386,396460,0.3965
387,364548,0.3645
388,486197,0.4862
389,487495,0.4875
390,518810,0.5188
391,594331,0.5943
392,654033,0.654
393,235647,0.2356
394,232765,0.2328
395,193948,0.1939
396,285077,0.2851
397,229769,0.2298
398,488802,0.4888
399,398033,0.398
400,465763,0.4658
401,363919,0.3639
402,300379,0.3004
403,115686,0.1157
404,637651,0.6377
405,636735,0.6367
406,261609,0.2616
407,437019,0.437
408,447278,0.4473
409,530600,0.5306
410,442901,0.4429
411,608639,0.6086
412,368104,0.3681
413,134745,0.1347
414,101998,0.102
415,131722,0.1317
416,145277,0.1453
417,166685,0.1667
418,139176,0.1392
419,262767,0.2628
420,126115,0.1261
421,390773,0.3908
422,379709,0.3797
423,401447,0.4014
424,405430,0.4054
425,489941,0.4899
426,491650,0.4916
427,586564,0.5866
428,529136,0.5291
429,555903,0.5559
430,531316,0.5313
431,651551,0.6516
432,605025,0.605
433,545363,0.5454
434,590185,0.5902
435,305078,0.3051
436,384513,0.3845
437,580523,0.5805
438,538823,0.5388
439,355134,0.3551
440,299163,0.2992
441,442102,0.4421
442,640453,0.6405
443,626405,0.6264
444,195828,0.1958
445,627900,0.6279
446,485104,0.4851
447,716355,0.7164
448,480609,0.4806
449,510656,0.5107
450,553960,0.554
451,532641,0.5326
452,513590,0.5136
453,471154,0.4712
454,522111,0.5221
455,578797,0.5788
456,732167,0.7322
457,387452,0.3875
458,532368,0.5324
459,522744,0.5227
460,548166,0.5482
461,598905,0.5989
462,550882,0.5509
463,503754,0.5038
464,472914,0.4729
465,541294,0.5413
466,573106,0.5731
467,415278,0.4153
468,444576,0.4446
469,584904,0.5849
470,511697,0.5117
471,476742,0.4767
472,495254,0.4953
473,474664,0.4747
474,567622,0.5676
475,489047,0.489
476,391386,0.3914
477,559344,0.5593
478,584374,0.5844
479,519152,0.5192
480,556027,0.556
481,555144,0.5551
482,547001,0.547
483,538718,0.5387
484,420185,0.4202
485,462897,0.4629
486,708099,0.7081
487,481810,0.4818
488,42970,0.043
489,414005,0.414
490,185415,0.1854
491,146615,0.1466
492,258646,0.2586
493,181954,0.182
494,232626,0.2326
495,312543,0.3125
496,397329,0.3973
497,417190,0.4172
498,463879,0.4639
499,370886,0.3709
500,404663,0.4047
501,418252,0.4183
502,395563,0.3956
503,541919,0.5419
504,559693,0.5597
505,552147,0.5521
506,563371,0.5634
507,313307,0.3133
508,235754,0.2358
509,259799,0.2598
510,486891,0.4869
511,518812,0.5188
512,268429,0.2684
513,302271,0.3023
514,244838,0.2448
515,477855,0.4779
516,520798,0.5208
517,579672,0.5797
518,430032,0.43
519,759141,0.7591
520,390252,0.3903
521,333727,0.3337
522,437825,0.4378
523,507080,0.5071
524,674632,0.6746
525,427986,0.428
526,259675,0.2597
527,225907,0.2259
528,320584,0.3206
529,264485,0.2645
530,307896,0.3079
531,336867,0.3369
532,606654,0.6067
533,352351,0.3524
534,223070,0.2231
535,274657,0.2747
536,284949,0.2849
537,377029,0.377
538,325045,0.325
539,382206,0.3822
540,308265,0.3083
541,291926,0.2919
542,393645,0.3936
543,485513,0.4855
544,600050,0.6
545,593258,0.5933
546,759020,0.759
547,613877,0.6139
548,442519,0.4425
549,570085,0.5701
550,472978,0.473
551,610091,0.6101
552,484437,0.4844
553,469785,0.4698
554,420096,0.4201
