seq,latency_ns,latency_ms
497,443897,0.4439
498,763643,0.7636
499,698176,0.6982
500,203502,0.2035
501,754970,0.755
502,860966,0.861
503,438702,0.4387
504,537440,0.5374
505,567560,0.5676
506,519992,0.52
507,999117,0.9991
508,705899,0.7059
509,590135,0.5901
510,596830,0.5968
511,647322,0.6473
512,434168,0.4342
513,719648,0.7196
514,542400,0.5424
515,463440,0.4634
516,561575,0.5616
517,568192,0.5682
518,215555,0.2156
519,373232,0.3732
520,385014,0.385
521,321658,0.3217
522,482988,0.483
523,484981,0.485
524,377425,0.3774
525,652295,0.6523
526,360532,0.3605
527,531587,0.5316
528,557176,0.5572
529,530408,0.5304
530,699370,0.6994
531,699836,0.6998
532,726099,0.7261
533,519664,0.5197
534,517420,0.5174
535,277618,0.2776
536,553906,0.5539
537,312514,0.3125
538,654275,0.6543
539,836125,0.8361
540,138266,0.1383
541,516948,0.5169
542,655353,0.6554
543,661181,0.6612
544,413026,0.413
545,441036,0.441
546,647420,0.6474
547,635248,0.6352
548,447270,0.4473
549,204369,0.2044
550,661407,0.6614
551,676040,0.676
552,416957,0.417
553,529751,0.5298
554,510805,0.5108
555,354808,0.3548
556,345611,0.3456
557,446871,0.4469
558,728245,0.7282
559,664754,0.6648
560,636600,0.6366
561,624580,0.6246
562,611679,0.6117
563,245012,0.245
564,615472,0.6155
565,223672,0.2237
566,230771,0.2308
567,511718,0.5117
568,237956,0.238
569,629675,0.6297
570,771032,0.771
571,410968,0.411
572,513020,0.513
573,456241,0.4562
574,353070,0.3531
575,625447,0.6254
576,557180,0.5572
577,671846,0.6718
578,622227,0.6222
579,478772,0.4788
580,512130,0.5121
581,531430,0.5314
582,425887,0.4259
583,235718,0.2357
584,637096,0.6371
585,514685,0.5147
586,591842,0.5918
587,222087,0.2221
588,3318218,3.3182
589,166463,0.1665
590,233254,0.2333
591,110688,0.1107
592,319837,0.3198
593,487218,0.4872
594,455081,0.4551
595,462155,0.4622
596,397232,0.3972
597,519007,0.519
598,514957,0.515
599,715273,0.7153
600,440144,0.4401
601,509444,0.5094
602,631231,0.6312
603,771856,0.7719
604,585819,0.5858
605,574515,0.5745
606,719053,0.7191
607,763158,0.7632
608,360572,0.3606
609,1308867,1.3089
610,570312,0.5703
611,394815,0.3948
612,383544,0.3835
613,237445,0.2374
614,313639,0.3136
615,293917,0.2939
616,558722,0.5587
617,621717,0.6217
618,325789,0.3258
619,727591,0.7276
620,105502,0.1055
621,509178,0.5092
622,554998,0.555
623,553825,0.5538
624,383946,0.3839
625,606322,0.6063
626,335784,0.3358
627,267116,0.2671
628,692815,0.6928
629,644266,0.6443
630,654671,0.6547
631,568589,0.5686
632,682700,0.6827
633,408986,0.409
634,311769,0.3118
635,494237,0.4942
636,662318,0.6623
637,693609,0.6936
638,609743,0.6097
639,139627,0.1396
640,231738,0.2317
641,408271,0.4083
642,477553,0.4776
643,733645,0.7336
644,210844,0.2108
645,385439,0.3854
646,524296,0.5243
647,656419,0.6564
648,523875,0.5239
649,565468,0.5655
650,539164,0.5392
651,920651,0.9207
652,481544,0.4815
653,366742,0.3667
654,661316,0.6613
655,607256,0.6073
656,373915,0.3739
657,504927,0.5049
658,367090,0.3671
659,433117,0.4331
660,322486,0.3225
661,474433,0.4744
662,604283,0.6043
663,639162,0.6392
664,472100,0.4721
665,715389,0.7154
666,635821,0.6358
667,221450,0.2215
668,556991,0.557
669,632444,0.6324
670,817343,0.8173
671,457760,0.4578
672,446208,0.4462
673,628292,0.6283
674,771540,0.7715
675,349666,0.3497
676,304710,0.3047
677,293985,0.294
678,854054,0.8541
679,392704,0.3927
680,522699,0.5227
681,841492,0.8415
682,171385,0.1714
683,458053,0.4581
684,607467,0.6075
685,671867,0.6719
686,632800,0.6328
687,493152,0.4932
688,672853,0.6729
689,459753,0.4598
690,634269,0.6343
691,657950,0.658
692,629212,0.6292
693,410327,0.4103
694,655353,0.6554
695,881011,0.881
696,899566,0.8996
697,424410,0.4244
698,784567,0.7846
699,801569,0.8016
700,593859,0.5939
701,385743,0.3857
702,273673,0.2737
703,441792,0.4418
704,453986,0.454
705,365668,0.3657
706,506350,0.5063
707,457509,0.4575
708,531678,0.5317
709,465609,0.4656
710,361986,0.362
711,406993,0.407
712,489907,0.4899
713,514707,0.5147
714,800213,0.8002
715,672391,0.6724
716,663533,0.6635
717,574628,0.5746
718,801215,0.8012
719,315493,0.3155
720,719190,0.7192
721,547598,0.5476
722,169912,0.1699
723,457407,0.4574
724,693859,0.6939
725,178903,0.1789
726,478272,0.4783
727,691136,0.6911
728,455562,0.4556
729,599862,0.5999
730,525744,0.5257
731,443165,0.4432
732,474051,0.4741
733,616908,0.6169
734,614617,0.6146
735,603319,0.6033
736,407626,0.4076
737,643176,0.6432
738,668731,0.6687
739,613868,0.6139
740,804236,0.8042
741,866634,0.8666
742,582998,0.583
743,210180,0.2102
744,875201,0.8752
745,675434,0.6754
746,531863,0.5319
747,207963,0.208
748,679103,0.6791
749,305922,0.3059
750,477536,0.4775
751,268041,0.268
752,592936,0.5929
753,667227,0.6672
754,424643,0.4246
755,506485,0.5065
756,498830,0.4988
757,690418,0.6904
758,548478,0.5485
759,660551,0.6606
760,368341,0.3683
761,619935,0.6199
762,543123,0.5431
763,690295,0.6903
764,287588,0.2876
765,405809,0.4058
766,703372,0.7034
767,671822,0.6718
768,473449,0.4734
769,524535,0.5245
770,764297,0.7643
771,375726,0.3757
772,466036,0.466
773,400373,0.4004
774,647624,0.6476
775,629304,0.6293
776,642186,0.6422
777,635492,0.6355
778,461044,0.461
779,569547,0.5695
780,163352,0.1634
781,355087,0.3551
782,565416,0.5654
783,604422,0.6044
784,555845,0.5558
785,696079,0.6961
786,491931,0.4919
787,364386,0.3644
788,548294,0.5483
789,623431,0.6234
790,406467,0.4065
791,679592,0.6796
792,629148,0.6291
793,688634,0.6886
794,539292,0.5393
795,534099,0.5341
796,701551,0.7016
797,676593,0.6766
798,341824,0.3418
799,476378,0.4764
800,287971,0.288
801,336230,0.3362
802,613443,0.6134
803,809481,0.8095
804,676661,0.6767
805,683582,0.6836
806,520459,0.5205
807,891422,0.8914
808,667162,0.6672
809,404484,0.4045
810,935756,0.9358
811,524839,0.5248
812,680408,0.6804
813,614892,0.6149
814,689355,0.6894
815,647923,0.6479
816,621101,0.6211
817,460286,0.4603
818,134006,0.134
819,197116,0.1971
820,325001,0.325
821,296029,0.296
822,608008,0.608
823,637009,0.637
824,358862,0.3589
825,653578,0.6536
826,790147,0.7901
827,602176,0.6022
828,276181,0.2762
829,881994,0.882
830,723837,0.7238
831,657110,0.6571
832,609456,0.6095
833,610039,0.61
834,148879,0.1489
835,451963,0.452
836,503799,0.5038
837,794803,0.7948
838,613009,0.613
839,558985,0.559
840,432215,0.4322
841,620822,0.6208
842,644724,0.6447
843,592679,0.5927
844,614577,0.6146
845,620696,0.6207
846,179242,0.1792
847,518719,0.5187
848,882177,0.8822
849,550207,0.5502
850,166711,0.1667
851,641227,0.6412
852,794632,0.7946
853,312581,0.3126
854,138930,0.1389
855,657515,0.6575
856,878724,0.8787
857,474696,0.4747
858,461363,0.4614
859,476651,0.4767
860,626549,0.6265
861,642627,0.6426
862,459263,0.4593
863,596611,0.5966
864,917154,0.9172
865,644010,0.644
866,692202,0.6922
867,730827,0.7308
868,636316,0.6363
869,620202,0.6202
870,1022698,1.0227
871,729885,0.7299
872,524048,0.524
873,836951,0.837
874,318799,0.3188
875,352670,0.3527
876,298405,0.2984
877,348807,0.3488
878,757373,0.7574
879,537292,0.5373
880,399771,0.3998
881,519527,0.5195
882,455361,0.4554
883,430107,0.4301
884,541689,0.5417
885,475232,0.4752
886,374764,0.3748
887,475974,0.476
888,637593,0.6376
889,739189,0.7392
890,685978,0.686
891,627800,0.6278
892,788891,0.7889
893,713921,0.7139
894,505627,0.5056
895,589125,0.5891
896,752177,0.7522
897,699026,0.699
898,388357,0.3884
899,602909,0.6029
900,356048,0.356
901,406371,0.4064
902,378448,0.3784
903,399760,0.3998
904,497407,0.4974
905,535405,0.5354
906,406733,0.4067
907,492524,0.4925
908,424760,0.4248
909,524630,0.5246
910,584465,0.5845
911,423722,0.4237
912,410721,0.4107
913,334909,0.3349
914,584922,0.5849
915,888899,0.8889
916,618447,0.6184
917,671756,0.6718
918,663211,0.6632
919,645322,0.6453
920,678192,0.6782
921,650612,0.6506
922,675181,0.6752
923,761998,0.762
924,601019,0.601
925,395328,0.3953
926,665082,0.6651
927,144927,0.1449
928,468227,0.4682
929,593771,0.5938
930,171922,0.1719
931,404935,0.4049
932,1002876,1.0029
933,612678,0.6127
934,692426,0.6924
935,554495,0.5545
936,522854,0.5229
937,529880,0.5299
938,809387,0.8094
939,529860,0.5299
940,677305,0.6773
941,623337,0.6233
942,647679,0.6477
943,647649,0.6476
944,531355,0.5314
945,537219,0.5372
946,762625,0.7626
947,444274,0.4443
948,608633,0.6086
949,621751,0.6218
950,622966,0.623
951,604268,0.6043
952,666278,0.6663
953,685460,0.6855
954,689670,0.6897
955,808865,0.8089
956,680176,0.6802
957,298929,0.2989
958,364549,0.3645
959,807751,0.8078
960,723375,0.7234
961,579329,0.5793
962,479777,0.4798
963,484220,0.4842
964,386932,0.3869
965,409170,0.4092
966,125405,0.1254
967,550095,0.5501
968,427359,0.4274
969,612644,0.6126
970,525808,0.5258
971,683368,0.6834
972,484307,0.4843
973,438722,0.4387
974,505007,0.505
975,531610,0.5316
976,439801,0.4398
977,355378,0.3554
978,435227,0.4352
979,523347,0.5233
980,635404,0.6354
981,469513,0.4695
982,515047,0.515
983,610648,0.6106
984,818678,0.8187
985,608633,0.6086
986,608701,0.6087
987,733677,0.7337
988,569394,0.5694
989,680056,0.6801
990,344427,0.3444
991,525367,0.5254
992,526190,0.5262
993,626184,0.6262
994,508373,0.5084
995,530331,0.5303
996,673243,0.6732
997,705081,0.7051
998,644210,0.6442
999,326956,0.327
1000,850851,0.8509
